"","subj_idx","rt","response","Affil","rt_log"
"369",34984274,0.688,"Ingroup Better","Republican",-0.373966441048793
"370",34984274,4.349,"Outgroup Better","Republican",1.4699459336155
"371",34984274,2.972,"Outgroup Better","Republican",1.08923512685551
"372",34984274,3.701,"Ingroup Better","Republican",1.30860305340402
"373",34984274,4.098,"Outgroup Better","Republican",1.41049904981671
"374",34984274,1.165,"Ingroup Better","Republican",0.152721087017664
"375",34984274,0.7,"Outgroup Better","Republican",-0.356674943938732
"376",34984274,1.569,"Outgroup Better","Republican",0.450438473750896
"377",34984274,2.323,"Outgroup Better","Republican",0.842859453788272
"378",34984274,1.798,"Ingroup Better","Republican",0.586674936049429
"379",34984274,0.516,"Ingroup Better","Republican",-0.661648513500574
"380",34984274,2.663,"Ingroup Better","Republican",0.979453306831795
"381",34984274,0.308,"Ingroup Better","Republican",-1.17765549600856
"382",34984274,1.731,"Outgroup Better","Republican",0.548699276194072
"383",34984274,4.532,"Outgroup Better","Republican",1.51116334316576
"384",34984274,1.636,"Ingroup Better","Republican",0.492254238180555
"385",34984274,0.783,"Outgroup Better","Republican",-0.244622582991334
"386",34984274,3.779,"Ingroup Better","Republican",1.32945942436735
"387",34984274,2.428,"Outgroup Better","Republican",0.887067873197252
"388",34984274,1.219,"Ingroup Better","Republican",0.198030850499135
"389",34984274,3.36,"Ingroup Better","Republican",1.21194097397511
"390",34984274,1.091,"Ingroup Better","Republican",0.0870947068509337
"391",34984274,1.764,"Ingroup Better","Republican",0.5675839575846
"392",34984274,5.725,"Ingroup Better","Republican",1.7448425494403
"393",34984274,7.833,"Outgroup Better","Republican",2.0583455783851
"394",34984274,3.835,"Outgroup Better","Republican",1.34416943481922
"395",34984274,1.942,"Outgroup Better","Republican",0.663718369869133
"396",34984274,3.076,"Ingroup Better","Republican",1.1236300516434
"397",34984274,0.201,"Outgroup Better","Republican",-1.60445037092306
"398",34984274,2.102,"Ingroup Better","Republican",0.742889272454759
"399",34984274,2.178,"Outgroup Better","Republican",0.778407024510769
"400",34984274,4.99,"Ingroup Better","Republican",1.60743590976343
"401",41833230,0.207,"Ingroup Better","Republican",-1.57503648571677
"402",41833230,0.033,"Ingroup Better","Republican",-3.41124771751566
"403",41833230,0.124,"Ingroup Better","Republican",-2.0874737133771
"404",41833230,5.457,"Outgroup Better","Republican",1.69689918820409
"405",41833230,2.374,"Ingroup Better","Republican",0.864576296187476
"406",41833230,0.175,"Outgroup Better","Republican",-1.74296930505862
"407",41833230,0.141,"Ingroup Better","Republican",-1.95899538860397
"408",41833230,2.439,"Ingroup Better","Republican",0.891588119233783
"409",41833230,3.007,"Outgroup Better","Republican",1.10094290400639
"410",41833230,1.174,"Outgroup Better","Republican",0.160416721405905
"411",41833230,5.226,"Ingroup Better","Republican",1.65364616709842
"412",41833230,5.507,"Outgroup Better","Republican",1.70602001028034
"413",41833230,3.207,"Ingroup Better","Republican",1.16533592071102
"414",41833230,1.475,"Outgroup Better","Republican",0.388657989791783
"415",41833230,0.078,"Outgroup Better","Republican",-2.55104645229255
"416",41833230,0.333,"Outgroup Better","Republican",-1.09961278900169
"417",41833230,2.456,"Ingroup Better","Republican",0.898534010284896
"418",41833230,3.925,"Outgroup Better","Republican",1.36736635123437
"419",41833230,0.159,"Ingroup Better","Republican",-1.83885107676191
"420",41833230,4.525,"Outgroup Better","Republican",1.50961757715189
"421",41833230,0.1,"Outgroup Better","Republican",-2.30258509299405
"422",41833230,0.341,"Ingroup Better","Republican",-1.07587280169862
"423",41833230,0.441,"Ingroup Better","Republican",-0.818710403535291
"424",41833230,1.674,"Outgroup Better","Republican",0.515215972067284
"425",41833230,8.14,"Outgroup Better","Republican",2.09679018001445
"426",41833230,1.459,"Ingroup Better","Republican",0.377751269540649
"427",41833230,0.64,"Ingroup Better","Republican",-0.446287102628419
"428",41833230,3.726,"Outgroup Better","Republican",1.3153352721794
"429",41833230,0.06,"Outgroup Better","Republican",-2.81341071676004
"430",41833230,0.559,"Outgroup Better","Republican",-0.581605805827038
"431",41833230,3.807,"Ingroup Better","Republican",1.33684147740036
"432",41833230,10.058,"Ingroup Better","Republican",2.30836833774977
"433",41833230,1.143,"Ingroup Better","Republican",0.133656384812674
"434",41833230,0.159,"Ingroup Better","Republican",-1.83885107676191
"435",41833230,1.217,"Outgroup Better","Republican",0.19638881400539
"436",41833230,0.409,"Outgroup Better","Republican",-0.894040122939335
"437",41833230,1.007,"Ingroup Better","Republican",0.00697561373642514
"438",41833230,5.558,"Ingroup Better","Republican",1.71523833132031
"439",41833230,0.305,"Ingroup Better","Republican",-1.18744350237473
"440",41833230,2.309,"Ingroup Better","Republican",0.836814530372358
"441",41833230,12.726,"Outgroup Better","Republican",2.5436471448106
"442",41833230,5.208,"Ingroup Better","Republican",1.65019590490627
"443",41833230,2.156,"Outgroup Better","Republican",0.768254653046751
"444",41833230,5.245,"Ingroup Better","Republican",1.65727524184826
"445",41833230,6.157,"Outgroup Better","Republican",1.81758964592907
"446",41833230,0.308,"Outgroup Better","Republican",-1.17765549600856
"447",41833230,4.43,"Outgroup Better","Republican",1.48839958405704
"448",41833230,1.956,"Ingroup Better","Republican",0.670901571612626
"449",41833230,0.206,"Outgroup Better","Republican",-1.57987911019256
"450",41833230,8.205,"Outgroup Better","Republican",2.10474372454205
"451",41833230,0.492,"Outgroup Better","Republican",-0.709276562489829
"452",41833230,0.174,"Outgroup Better","Republican",-1.74869997976761
"453",41833230,0.257,"Outgroup Better","Republican",-1.35867919408692
"454",41833230,0.374,"Outgroup Better","Republican",-0.983499481567605
"455",41833230,0.609,"Outgroup Better","Republican",-0.49593701127224
"456",41833230,3.557,"Outgroup Better","Republican",1.26891749296632
"457",41833230,4.475,"Ingroup Better","Republican",1.49850635172682
"458",41833230,5.026,"Outgroup Better","Republican",1.6146244391214
"459",41833230,0.455,"Outgroup Better","Republican",-0.787457860031187
"460",41833230,0.606,"Ingroup Better","Republican",-0.500875292912823
"461",41833230,2.642,"Ingroup Better","Republican",0.971536206100134
"462",41833230,4.057,"Outgroup Better","Republican",1.40044378422431
"463",41833230,0.157,"Outgroup Better","Republican",-1.85150947363383
"464",41833230,0.506,"Outgroup Better","Republican",-0.681218609694672
"465",41833230,1.674,"Ingroup Better","Republican",0.515215972067284
"466",41833230,3.233,"Outgroup Better","Republican",1.1734104987433
"467",41833230,0.557,"Outgroup Better","Republican",-0.585190039054853
"468",41833230,0.733,"Outgroup Better","Republican",-0.310609577095486
"469",41833230,2.934,"Ingroup Better","Republican",1.07636667972079
"470",41833230,0.774,"Outgroup Better","Republican",-0.25618340539241
"471",41833230,0.24,"Outgroup Better","Republican",-1.42711635564015
"472",41833230,0.275,"Outgroup Better","Republican",-1.29098418131557
"473",41833230,3.109,"Ingroup Better","Republican",1.13430113107662
"474",41833230,2.507,"Ingroup Better","Republican",0.919086819176156
"475",41833230,0.459,"Outgroup Better","Republican",-0.778705068921592
"476",41833230,7.425,"Outgroup Better","Republican",2.00485268468876
"477",41833230,0.533,"Ingroup Better","Republican",-0.629233854816292
"478",41833230,0.633,"Outgroup Better","Republican",-0.457284856837961
"479",41833230,1.872,"Outgroup Better","Republican",0.6270073780554
"480",41833230,0.233,"Outgroup Better","Republican",-1.45671682541644
"481",43020357,0.547,"Outgroup Better","Republican",-0.603306476560156
"482",43020357,0.389,"Ingroup Better","Republican",-0.944175935363691
"483",43020357,1.151,"Outgroup Better","Republican",0.140631129739746
"484",43020357,0.607,"Outgroup Better","Republican",-0.499226487922639
"485",43020357,0.539,"Outgroup Better","Republican",-0.61803970807314
"486",43020357,0.174,"Ingroup Better","Republican",-1.74869997976761
"487",43020357,0.206,"Ingroup Better","Republican",-1.57987911019256
"488",43020357,0.693,"Outgroup Better","Republican",-0.366725279792234
"489",43020357,0.288,"Ingroup Better","Republican",-1.24479479884619
"490",43020357,0.865,"Outgroup Better","Republican",-0.145025772050258
"491",43020357,0.845,"Ingroup Better","Republican",-0.168418651624963
"492",43020357,0.171,"Outgroup Better","Republican",-1.76609172247948
"493",43020357,0.23,"Ingroup Better","Republican",-1.46967597005894
"494",43020357,0.485,"Outgroup Better","Republican",-0.723606388044654
"495",43020357,0.481,"Outgroup Better","Republican",-0.731888008876376
"496",43020357,0.266,"Ingroup Better","Republican",-1.32425897020044
"497",43020357,0.315,"Outgroup Better","Republican",-1.1551826401565
"498",43020357,0.733,"Ingroup Better","Republican",-0.310609577095486
"499",43020357,0.338,"Outgroup Better","Republican",-1.08470938349912
"500",43020357,0.438,"Ingroup Better","Republican",-0.825536368605691
"501",43020357,0.033,"Ingroup Better","Republican",-3.41124771751566
"502",43020357,0.095,"Ingroup Better","Republican",-2.3538783873816
"503",43020357,0.22,"Outgroup Better","Republican",-1.51412773262978
"504",43020357,0.647,"Ingroup Better","Republican",-0.435408984481236
"505",43020357,0.804,"Outgroup Better","Republican",-0.218156009803171
"506",43020357,0.523,"Outgroup Better","Republican",-0.648173814917214
"507",43020357,2.254,"Ingroup Better","Republican",0.812706415617585
"508",43020357,0.17,"Outgroup Better","Republican",-1.77195684193188
"509",43020357,0.682,"Ingroup Better","Republican",-0.382725621138675
"510",43020357,0.468,"Ingroup Better","Republican",-0.75928698306449
"511",43020357,0.885,"Ingroup Better","Republican",-0.122167633974208
"512",43020357,0.802,"Ingroup Better","Republican",-0.220646671115623
"513",43020357,0.332,"Ingroup Better","Republican",-1.10262031006565
"514",43020357,0.769,"Ingroup Better","Republican",-0.262664309476493
"515",43020357,0.601,"Ingroup Better","Republican",-0.509160344446929
"516",43020357,0.105,"Ingroup Better","Republican",-2.25379492882461
"517",43020357,0.336,"Ingroup Better","Republican",-1.09064411901893
"518",43020357,0.368,"Ingroup Better","Republican",-0.999672340813206
"519",43020357,0.224,"Ingroup Better","Republican",-1.4961092271271
"520",43020357,0.39,"Ingroup Better","Republican",-0.941608539858445
"521",43020357,0.387,"Outgroup Better","Republican",-0.949330585952355
"522",43020357,0.009,"Ingroup Better","Republican",-4.71053070164592
"523",43020357,0.554,"Outgroup Better","Republican",-0.590590592234853
"524",43020357,1.543,"Ingroup Better","Republican",0.433728573381024
"525",43020357,0.846,"Outgroup Better","Republican",-0.167235919375914
"526",43020357,0.484,"Outgroup Better","Republican",-0.725670372265505
"527",43020357,0.08,"Outgroup Better","Republican",-2.52572864430826
"528",43020357,0.298,"Outgroup Better","Republican",-1.21066179247673
"529",43020357,0.671,"Outgroup Better","Republican",-0.398986142010455
"530",43020357,1.292,"Ingroup Better","Republican",0.25619140536041
"531",43020357,0.592,"Ingroup Better","Republican",-0.524248644098131
"532",43020357,0.021,"Outgroup Better","Republican",-3.86323284125871
"533",43020357,0.215,"Outgroup Better","Republican",-1.53711725085447
"534",43020357,0.633,"Ingroup Better","Republican",-0.457284856837961
"535",43020357,0.371,"Ingroup Better","Republican",-0.991553216374702
"536",43020357,0.416,"Outgroup Better","Republican",-0.877070018720874
"537",43020357,1.264,"Outgroup Better","Republican",0.234281295724666
"538",43020357,0.206,"Ingroup Better","Republican",-1.57987911019256
"539",43020357,0.805,"Ingroup Better","Republican",-0.216913001563574
"540",43020357,0.451,"Ingroup Better","Republican",-0.796287939479459
"541",43020357,0.083,"Ingroup Better","Republican",-2.48891467118554
"542",43020357,0.278,"Outgroup Better","Republican",-1.2801341652915
"543",43020357,0.36,"Outgroup Better","Republican",-1.02165124753198
"544",43020357,0.684,"Outgroup Better","Republican",-0.379797361359587
"545",43020357,0.572,"Ingroup Better","Republican",-0.558616287602339
"546",43020357,0.169,"Ingroup Better","Republican",-1.77785656405906
"547",43020357,0.426,"Ingroup Better","Republican",-0.853315932712767
"548",43020357,0.266,"Outgroup Better","Republican",-1.32425897020044
"549",43020357,0.576,"Outgroup Better","Republican",-0.551647618286246
"550",43020357,0.821,"Outgroup Better","Republican",-0.197232169529709
"551",43020357,0.983,"Outgroup Better","Republican",-0.0171461588349705
"552",43020357,0.86,"Outgroup Better","Republican",-0.150822889734584
"553",43020357,0.857,"Ingroup Better","Republican",-0.154317360384357
"554",43020357,0.641,"Ingroup Better","Republican",-0.444725822061467
"555",43020357,0.452,"Outgroup Better","Republican",-0.794073099149906
"556",43020357,0.571,"Outgroup Better","Republican",-0.560366069326127
"557",43020357,0.901,"Ingroup Better","Republican",-0.104250021373799
"558",43020357,0.515,"Outgroup Better","Republican",-0.663588378318401
"559",43020357,0.74,"Ingroup Better","Republican",-0.301105092783922
"560",43020357,1.23,"Outgroup Better","Republican",0.207014169384326
"561",48595352,0.677,"Ingroup Better","Democrat",-0.390084006069862
"562",48595352,0.556,"Ingroup Better","Democrat",-0.586986984731555
"563",48595352,0.853,"Ingroup Better","Democrat",-0.158995731490458
"564",48595352,0.956,"Ingroup Better","Democrat",-0.0449973659307358
"565",48595352,6.812,"Ingroup Better","Democrat",1.91868576280044
"566",48595352,0.6,"Ingroup Better","Democrat",-0.510825623765991
"567",48595352,2.242,"Ingroup Better","Democrat",0.807368324649968
"568",48595352,2.077,"Ingroup Better","Democrat",0.730924544893975
"569",48595352,0.692,"Ingroup Better","Democrat",-0.368169323364468
"570",48595352,3.778,"Ingroup Better","Democrat",1.32919476907932
"571",48595352,2.468,"Ingroup Better","Democrat",0.903408106043141
"572",48595352,8.158,"Ingroup Better","Democrat",2.09899904089537
"573",48595352,0.729,"Ingroup Better","Democrat",-0.316081546973479
"574",48595352,0.754,"Ingroup Better","Democrat",-0.282362910974181
"575",48595352,8.178,"Ingroup Better","Democrat",2.10144762194245
"576",48595352,0.873,"Ingroup Better","Democrat",-0.135819723142535
"577",48595352,0.736,"Ingroup Better","Democrat",-0.306525160253261
"578",48595352,1.031,"Ingroup Better","Democrat",0.0305292050348228
"579",48595352,0.861,"Ingroup Better","Democrat",-0.149660774554406
"580",48595352,6.786,"Ingroup Better","Democrat",1.91486166636204
"581",48595352,2.304,"Ingroup Better","Democrat",0.834646742833645
"582",48595352,2.382,"Ingroup Better","Democrat",0.867940470933108
"583",48595352,0.804,"Ingroup Better","Democrat",-0.218156009803171
"584",48595352,11.394,"Ingroup Better","Democrat",2.4330869010582
"585",48595352,5.382,"Ingroup Better","Democrat",1.68306005230471
"586",48595352,5.298,"Ingroup Better","Democrat",1.66732939084988
"587",48595352,0.704,"Ingroup Better","Democrat",-0.350976922824095
"588",48595352,3.717,"Ingroup Better","Democrat",1.31291689131512
"589",48595352,2.15,"Ingroup Better","Democrat",0.765467842139571
"590",48595352,0.86,"Ingroup Better","Democrat",-0.150822889734584
"591",48595352,12.738,"Ingroup Better","Democrat",2.54458965194917
"592",48595352,5.386,"Ingroup Better","Democrat",1.68380299438941
"593",48595352,6.856,"Ingroup Better","Democrat",1.92512418129548
"594",48595352,6.944,"Ingroup Better","Democrat",1.93787797735805
"595",48595352,3.961,"Ingroup Better","Democrat",1.37649651863978
"596",48595352,8.44,"Ingroup Better","Democrat",2.13298230860787
"597",48595352,9.743,"Ingroup Better","Democrat",2.2765490784432
"598",48595352,5.389,"Ingroup Better","Democrat",1.68435983895136
"599",48595352,3.838,"Ingroup Better","Democrat",1.34495139758551
"600",48595352,0.852,"Ingroup Better","Democrat",-0.160168752152821
"601",48595352,0.741,"Ingroup Better","Democrat",-0.29975465368605
"602",48595352,5.259,"Ingroup Better","Democrat",1.65994089460721
"603",48595352,6.741,"Ingroup Better","Democrat",1.9082082818713
"604",48595352,0.559,"Ingroup Better","Democrat",-0.581605805827038
"605",48595352,3.889,"Ingroup Better","Democrat",1.35815205517361
"606",48595352,0.637,"Ingroup Better","Democrat",-0.450985623409974
"607",48595352,8.366,"Ingroup Better","Democrat",2.12417587302001
"608",48595352,0.69,"Ingroup Better","Democrat",-0.371063681390832
"609",48595352,2.31,"Ingroup Better","Democrat",0.837247524533702
"610",48595352,2.319,"Ingroup Better","Democrat",0.841136058273395
"611",48595352,0.876,"Ingroup Better","Democrat",-0.132389188045746
"612",48595352,3.937,"Ingroup Better","Democrat",1.3704190119616
"613",48595352,2.112,"Ingroup Better","Democrat",0.747635365844015
"614",48595352,0.889,"Ingroup Better","Democrat",-0.117658043468232
"615",48595352,2.379,"Ingroup Better","Democrat",0.866680231320821
"616",48595352,2.28,"Ingroup Better","Democrat",0.824175442966349
"617",48595352,2.301,"Ingroup Better","Democrat",0.833343811053229
"618",48595352,0.759,"Ingroup Better","Democrat",-0.275753501586507
"619",48595352,8.521,"Ingroup Better","Democrat",2.14253370484582
"620",48595352,5.403,"Ingroup Better","Democrat",1.68695435486193
"621",48595352,0.692,"Ingroup Better","Democrat",-0.368169323364468
"622",48595352,3.641,"Ingroup Better","Democrat",1.2922583691933
"623",48595352,0.549,"Ingroup Better","Democrat",-0.599656837472606
"624",48595352,0.908,"Ingroup Better","Democrat",-0.0965109003808437
"625",48595352,2.229,"Ingroup Better","Democrat",0.801553054403732
"626",48595352,2.405,"Ingroup Better","Democrat",0.877549903557724
"627",48595352,3.76,"Ingroup Better","Democrat",1.3244189574018
"628",48595352,2.316,"Ingroup Better","Democrat",0.839841559710749
"629",48595352,0.847,"Ingroup Better","Democrat",-0.166054584330083
"630",48595352,3.718,"Ingroup Better","Democrat",1.31318588929925
"631",48595352,5.328,"Ingroup Better","Democrat",1.67297593323809
"632",48595352,3.99,"Ingroup Better","Democrat",1.38379123090177
"633",48595352,2.006,"Ingroup Better","Democrat",0.696142689539744
"634",48595352,3.756,"Ingroup Better","Democrat",1.32335456134602
"635",48595352,0.773,"Ingroup Better","Democrat",-0.257476230394715
"636",48595352,2.191,"Ingroup Better","Democrat",0.784358060613329
"637",48595352,3.921,"Ingroup Better","Democrat",1.36634672331019
"638",48595352,0.687,"Ingroup Better","Democrat",-0.375420986759788
"639",48595352,2.282,"Ingroup Better","Democrat",0.825052251439884
"640",48595352,2.478,"Ingroup Better","Democrat",0.907451783206951
"641",48977487,0.75,"Ingroup Better","Democrat",-0.287682072451781
"642",48977487,1.202,"Ingroup Better","Democrat",0.183986836113016
"643",48977487,1.101,"Outgroup Better","Democrat",0.0962188577405429
"644",48977487,0.63,"Outgroup Better","Democrat",-0.462035459596559
"645",48977487,1.421,"Outgroup Better","Democrat",0.351360849114964
"646",48977487,0.815,"Ingroup Better","Democrat",-0.204567165741274
"647",48977487,3.289,"Ingroup Better","Democrat",1.19058356720692
"648",48977487,0.83,"Ingroup Better","Democrat",-0.186329578191493
"649",48977487,0.918,"Ingroup Better","Democrat",-0.0855578883616465
"650",48977487,0.37,"Ingroup Better","Democrat",-0.994252273343867
"651",48977487,1.651,"Ingroup Better","Democrat",0.501381164937991
"652",48977487,0.858,"Outgroup Better","Democrat",-0.153151179494175
"653",48977487,0.691,"Ingroup Better","Democrat",-0.369615455214467
"654",48977487,0.837,"Outgroup Better","Democrat",-0.177931208492662
"655",48977487,0.933,"Ingroup Better","Democrat",-0.0693500781347932
"656",48977487,3.589,"Outgroup Better","Democrat",1.27787361216547
"657",48977487,0.584,"Outgroup Better","Democrat",-0.53785429615391
"658",48977487,2.944,"Outgroup Better","Democrat",1.07976920086663
"659",48977487,1.146,"Ingroup Better","Democrat",0.136277618292548
"660",48977487,0.611,"Ingroup Better","Democrat",-0.492658319810542
"661",48977487,3.792,"Ingroup Better","Democrat",1.33289358439278
"662",48977487,0.63,"Outgroup Better","Democrat",-0.462035459596559
"663",48977487,1.161,"Ingroup Better","Democrat",0.149281702715754
"664",48977487,0.876,"Ingroup Better","Democrat",-0.132389188045746
"665",48977487,0.644,"Outgroup Better","Democrat",-0.440056552877783
"666",48977487,0.693,"Outgroup Better","Democrat",-0.366725279792234
"667",48977487,0.973,"Ingroup Better","Democrat",-0.027371196796132
"668",48977487,0.698,"Outgroup Better","Democrat",-0.359536176219765
"669",48977487,0.687,"Ingroup Better","Democrat",-0.375420986759788
"670",48977487,0.654,"Ingroup Better","Democrat",-0.424647927524938
"671",48977487,1.416,"Ingroup Better","Democrat",0.347835995271528
"672",48977487,0.636,"Ingroup Better","Democrat",-0.452556715642015
"673",48977487,0.716,"Ingroup Better","Democrat",-0.334075112021491
"674",48977487,0.746,"Ingroup Better","Democrat",-0.293029678778376
"675",48977487,1.212,"Ingroup Better","Democrat",0.192271887647123
"676",48977487,3.608,"Ingroup Better","Democrat",1.28315360220038
"677",48977487,0.575,"Outgroup Better","Democrat",-0.553385238184787
"678",48977487,0.943,"Outgroup Better","Democrat",-0.0586889963486796
"679",48977487,3.812,"Outgroup Better","Democrat",1.33815398579196
"680",48977487,0.712,"Ingroup Better","Democrat",-0.339677367570161
"681",48977487,0.67,"Ingroup Better","Democrat",-0.400477566597125
"682",48977487,0.418,"Outgroup Better","Democrat",-0.872273846457381
"683",48977487,0.474,"Outgroup Better","Democrat",-0.746547957287061
"684",48977487,0.789,"Ingroup Better","Democrat",-0.236988958136263
"685",48977487,1.305,"Ingroup Better","Democrat",0.266203040774657
"686",48977487,1.002,"Outgroup Better","Democrat",0.00199800266267306
"687",48977487,1.126,"Ingroup Better","Democrat",0.118671529717499
"688",48977487,0.485,"Outgroup Better","Democrat",-0.723606388044654
"689",48977487,1.492,"Ingroup Better","Democrat",0.400117501781569
"690",48977487,0.604,"Outgroup Better","Democrat",-0.504181081047322
"691",48977487,1.594,"Outgroup Better","Democrat",0.466246580368023
"692",48977487,4.82,"Outgroup Better","Democrat",1.57277392806251
"693",48977487,0.494,"Ingroup Better","Democrat",-0.705219761794215
"694",48977487,0.724,"Ingroup Better","Democrat",-0.322963886596421
"695",48977487,3.708,"Outgroup Better","Democrat",1.31049264770361
"696",48977487,1.188,"Outgroup Better","Democrat",0.172271220940453
"697",48977487,0.619,"Outgroup Better","Democrat",-0.479650006297541
"698",48977487,7.094,"Ingroup Better","Democrat",1.95924935635143
"699",48977487,0.54,"Ingroup Better","Democrat",-0.616186139423817
"700",48977487,1.242,"Outgroup Better","Democrat",0.216722983511287
"701",48977487,0.618,"Ingroup Better","Democrat",-0.481266821524446
"702",48977487,0.919,"Ingroup Better","Democrat",-0.08446915662645
"703",48977487,0.621,"Outgroup Better","Democrat",-0.476424197048658
"704",48977487,0.555,"Outgroup Better","Democrat",-0.588787165235702
"705",48977487,0.53,"Ingroup Better","Democrat",-0.63487827243597
"706",48977487,0.665,"Outgroup Better","Democrat",-0.407968238326283
"707",48977487,1.523,"Ingroup Better","Democrat",0.420682073913025
"708",48977487,8.582,"Outgroup Better","Democrat",2.14966698656933
"709",48977487,0.473,"Outgroup Better","Democrat",-0.748659890490204
"710",48977487,1.058,"Outgroup Better","Democrat",0.0563803334361077
"711",48977487,1.29,"Ingroup Better","Democrat",0.254642218373581
"712",48977487,1.334,"Outgroup Better","Democrat",0.288181947493432
"713",48977487,1.146,"Ingroup Better","Democrat",0.136277618292548
"714",48977487,3.61,"Outgroup Better","Democrat",1.28370777234479
"715",48977487,0.55,"Ingroup Better","Democrat",-0.59783700075562
"716",48977487,1.055,"Outgroup Better","Democrat",0.0535407669280298
"717",48977487,0.988,"Ingroup Better","Democrat",-0.0120725812342692
"718",48977487,0.655,"Ingroup Better","Democrat",-0.423120043346885
"719",48977487,6.093,"Ingroup Better","Democrat",1.80714057126636
"720",48977487,1.14,"Ingroup Better","Democrat",0.131028262406404
"721",56470734,1.401,"Outgroup Better","Republican",0.33718626735487
"722",56470734,0.767,"Ingroup Better","Republican",-0.265268477614881
"723",56470734,0.901,"Ingroup Better","Republican",-0.104250021373799
"724",56470734,0.116,"Outgroup Better","Republican",-2.15416508787577
"725",56470734,0.684,"Ingroup Better","Republican",-0.379797361359587
"726",56470734,2.735,"Outgroup Better","Republican",1.00613143587394
"727",56470734,1.168,"Outgroup Better","Republican",0.155292884406035
"728",56470734,0.133,"Outgroup Better","Republican",-2.01740615076038
"729",56470734,1.918,"Outgroup Better","Republican",0.651282976461246
"730",56470734,0.121,"Ingroup Better","Republican",-2.1119647333854
"731",56470734,0.067,"Ingroup Better","Republican",-2.70306265959117
"732",56470734,1.868,"Ingroup Better","Republican",0.624868339806651
"733",56470734,0.34,"Ingroup Better","Republican",-1.07880966137193
"734",56470734,0.634,"Ingroup Better","Republican",-0.455706324544911
"735",56470734,0.301,"Outgroup Better","Republican",-1.20064501423326
"736",56470734,0.684,"Outgroup Better","Republican",-0.379797361359587
"737",56470734,1.118,"Ingroup Better","Republican",0.111541374732908
"738",56470734,2.834,"Ingroup Better","Republican",1.04168914126849
"739",56470734,1.585,"Ingroup Better","Republican",0.460584407329244
"740",56470734,6.487,"Ingroup Better","Republican",1.86980017423092
