subj_idx,stim_n,stim_weight,rt,response,condition
894143700,0.995643939,-8.765305039,6.846,0,1
894143700,2.995643939,-1.848638372,3.387,1,1
894143700,1.995643939,2.651361628,4.246,1,1
894143700,-3.004356061,-18.59863837,3.917,0,1
894143700,-0.004356061,12.73469496,4.178,0,0
894143700,0.995643939,19.06802829,3.414,1,1
894143700,2.995643939,-5.348638372,3.68,0,0
894143700,-2.004356061,-8.131971705,7.82,1,0
894143700,-0.004356061,1.068028295,4.71,0,0
894143700,1.995643939,1.068028295,2.266,1,1
894143700,-0.004356061,-3.598638372,5.296,1,1
894143700,2.995643939,13.90136163,3.751,0,0
894143700,-3.004356061,-2.498638372,6.303,1,0
894143700,0.995643939,-1.765305039,5.603,0,0
894143700,0.995643939,14.31802829,6.96,1,1
894143700,-2.004356061,9.001361628,8.103,0,0
894143700,-3.004356061,-7.098638372,6.737,0,1
894143700,4.995643939,-14.67006694,9.2,1,1
894143700,-2.004356061,6.151361628,4.863,1,1
894143700,-3.004356061,2.201361628,5.701,0,1
894143700,0.995643939,1.401361628,3.361,0,0
894143700,1.995643939,-13.59863837,5.217,1,0
894143700,0.995643939,-7.265305039,6.91,1,1
894143700,-1.004356061,12.06802829,3.78,0,0
894143700,0.995643939,-5.765305039,5.62,1,1
894143700,-1.004356061,5.068028295,2.81,0,0
894143700,-0.004356061,-6.098638372,7.396,0,0
894143700,-0.004356061,-14.93197171,4.014,1,1
894143700,-0.004356061,0.734694961,4.504,1,1
894143700,-2.004356061,-21.09863837,4.371,1,0
894143700,-3.004356061,-13.34863837,3.821,0,1
894143700,0.995643939,-3.098638372,5.52,0,0
894143700,1.995643939,27.73469496,2.046,1,1
894143700,-1.004356061,10.23469496,3.911,0,0
894143700,-1.004356061,4.734694961,3.698,1,1
894143700,1.995643939,3.151361628,4.114,0,0
894143700,-4.004356061,1.401361628,5.003,0,1
894143700,-0.004356061,7.401361628,5.141,1,1
894143700,-0.004356061,-6.931971705,4.662,0,0
894143700,1.995643939,15.15136163,4.3,0,0
894143700,-0.004356061,-4.265305039,5.389,0,0
894143700,-2.004356061,5.401361628,5.343,0,0
894143700,0.995643939,-2.681971705,5.904,1,1
894143700,0.995643939,5.484694961,6.878,0,0
894143700,-0.004356061,3.734694961,5.395,0,0
894143700,-5.004356061,6.758504485,9.891,1,0
894143700,0.995643939,19.06802829,3.964,0,0
894143700,-2.004356061,-6.598638372,4.073,0,1
894143700,-0.004356061,9.401361628,4.608,0,1
894143700,-0.004356061,9.901361628,1.694,0,0
894143700,-4.004356061,-8.998638372,4.587,1,0
894143700,4.995643939,-3.098638372,6.609,0,0
894143700,3.995643939,0.601361628,4.913,0,0
894143700,1.995643939,-1.598638372,4.27,1,0
894143700,-1.004356061,-16.93197171,2.837,1,0
894143700,-0.004356061,4.401361628,5.404,0,1
894143700,2.995643939,-23.84863837,3.762,1,0
894143700,0.995643939,-4.598638372,2.513,1,1
894143700,-1.004356061,2.068028295,2.887,1,0
894143700,-3.004356061,1.651361628,3.357,0,1
894143700,-4.004356061,6.234694961,7.221,0,1
894143700,0.995643939,3.318028295,5.777,1,1
894143700,-1.004356061,3.068028295,2.74,0,0
894143700,-0.004356061,-2.931971705,4.289,1,0
894143700,-3.004356061,-14.09863837,3.831,0,1
894143700,0.995643939,25.06802829,2.615,0,0
894143700,-0.004356061,16.06802829,4.204,0,0
894143700,1.995643939,2.901361628,4.254,0,0
894143700,-0.004356061,5.001361628,10.075,0,0
894143700,1.995643939,-21.26530504,1.615,0,0
894143700,-2.004356061,17.40136163,4.106,0,0
894143700,0.995643939,-21.59863837,3.083,0,1
904039471,-0.004356061,-18.09863837,1.014,0,1
904039471,1.995643939,-6.931971705,1.202,1,1
904039471,-2.004356061,1.068028295,1.716,0,1
904039471,1.995643939,-21.93197171,1.253,0,0
904039471,1.995643939,6.401361628,1.443,0,0
904039471,-0.004356061,-19.09863837,1.05,0,0
904039471,-0.004356061,-11.59863837,1.07,1,1
904039471,-2.004356061,1.068028295,1.029,0,0
904039471,-2.004356061,-11.26530504,1.249,1,0
904039471,-2.004356061,-22.93197171,1.33,0,1
904039471,1.995643939,-3.598638372,1.12,0,0
904039471,-0.004356061,-4.098638372,1.252,1,0
904039471,1.995643939,3.734694961,1.003,0,1
904039471,-0.004356061,-28.09863837,1.141,1,1
904039471,1.995643939,-13.26530504,1.092,0,0
904039471,1.995643939,-0.265305039,1.015,1,1
904039471,-2.004356061,7.068028295,1.005,0,1
904039471,1.995643939,-21.59863837,1.017,0,1
904039471,-2.004356061,-40.59863837,1.025,1,1
904039471,-2.004356061,2.401361628,1.004,1,1
904039471,1.995643939,-6.265305039,1,0,1
904039471,-0.004356061,-14.59863837,1.134,1,0
904039471,1.995643939,-22.93197171,1.063,0,0
904039471,-2.004356061,-16.93197171,1.052,1,1
904039471,1.995643939,-27.93197171,1.004,1,0
904039471,-0.004356061,8.901361628,1.002,0,1
904039471,-2.004356061,-25.59863837,1.07,1,1
904039471,-0.004356061,-1.098638372,1.217,1,0
904039471,-0.004356061,-23.09863837,1.027,1,1
904039471,-0.004356061,-20.59863837,1.091,0,0
904039471,1.995643939,-39.26530504,1.174,1,1
904039471,1.995643939,-5.265305039,1.139,0,0
904039471,1.995643939,13.06802829,1.1,1,1
904039471,4.995643939,-12.43197171,6.883,0,1
904039471,-0.004356061,-39.59863837,1.14,1,1
904039471,1.995643939,-26.59863837,1.253,0,0
904039471,-0.004356061,-10.09863837,1.046,0,1
904039471,1.995643939,-14.93197171,1.145,1,1
904039471,-0.004356061,-13.09863837,1.121,0,1
904039471,-2.004356061,14.73469496,1.078,0,0
904039471,1.995643939,-6.598638372,1.178,0,1
904039471,-0.004356061,-21.59863837,1.032,0,0
904039471,1.995643939,-17.93197171,1.194,0,1
904039471,-2.004356061,-19.26530504,2.191,0,1
904039471,1.995643939,-9.598638372,1.072,0,0
904039471,-0.004356061,-14.09863837,1.218,1,0
904039471,-2.004356061,-16.93197171,1.029,1,1
904039471,-0.004356061,-18.59863837,1.036,0,1
904039471,-0.004356061,-16.59863837,1.241,1,1
904039471,-2.004356061,-41.26530504,1.065,0,0
904039471,-2.004356061,-16.26530504,1.186,1,1
904039471,1.995643939,-34.26530504,1.082,1,0
904039471,-0.004356061,-15.59863837,1,1,1
904039471,-0.004356061,-14.59863837,1.131,1,1
904039471,-0.004356061,-17.09863837,1.105,0,1
904039471,-0.004356061,-13.59863837,1.061,1,1
904039471,1.995643939,-4.931971705,1.087,0,1
904039471,-2.004356061,-8.598638372,1.06,1,1
904039471,-0.004356061,-32.59863837,1.097,0,1
904039471,-0.004356061,-15.59863837,1.162,1,1
904039471,1.995643939,0.734694961,1.019,1,1
904039471,-0.004356061,-26.59863837,1,1,0
904039471,1.995643939,-9.598638372,1.104,1,0
904039471,-3.004356061,-16.09863837,3.465,0,1
904039471,1.995643939,-7.848638372,4.019,1,1
904039471,-0.004356061,-26.59863837,1.097,0,0
904039471,-0.004356061,-16.09863837,1.2,1,0
909861321,2.995643939,-3.598638372,2.988,0,0
909861321,-2.004356061,2.609694961,16.815,0,1
909861321,-3.004356061,-8.298638372,5.994,1,0
909861321,3.995643939,-3.998638372,4.585,1,1
909861321,-0.004356061,0.401361628,17.159,1,1
909861321,2.995643939,0.722790199,12.121,1,1
909861321,-3.004356061,-0.598638372,6.233,0,1
909861321,-1.004356061,1.984694961,5.785,0,0
909861321,0.995643939,4.318028295,5.87,0,0
909861321,-4.004356061,-18.99863837,4.485,1,0
909861321,-0.004356061,-6.598638372,1.441,0,1
909861321,0.995643939,1.937075914,17.912,0,0
909861321,-2.004356061,8.601361628,7.888,0,0
909861321,1.995643939,18.06802829,2.199,0,1
909861321,-0.004356061,-3.348638372,7.444,1,0
909861321,-2.004356061,-25.59863837,1.472,0,0
909861321,-2.004356061,19.06802829,2.026,1,0
909861321,1.995643939,-11.26530504,1.813,1,1
909861321,-2.004356061,12.06802829,1.32,1,0
909861321,-2.004356061,10.40136163,1.411,0,0
909861321,-3.004356061,-6.598638372,6.856,0,1
909861321,-3.004356061,29.90136163,3.063,1,0
909861321,-3.004356061,10.23469496,9.13,0,1
909861321,0.995643939,-5.098638372,6.661,1,1
909861321,-0.004356061,3.401361628,1.977,1,1
909861321,-1.004356061,-3.848638372,6.761,1,0
909861321,-0.004356061,7.068028295,4.638,1,1
909861321,-1.004356061,9.401361628,3.122,0,1
909861321,-0.004356061,12.40136163,1.633,0,1
909861321,1.995643939,-5.598638372,1.84,0,0
909861321,2.995643939,-10.22363837,14.73,1,1
909861321,-3.004356061,-5.098638372,3.968,0,1
909861321,1.995643939,-5.265305039,1.532,0,0
909861321,-0.004356061,10.40136163,1.392,0,0
909861321,-0.004356061,10.40136163,1.393,0,0
909861321,-2.004356061,-13.93197171,1.393,0,1
909861321,1.995643939,8.651361628,5.189,1,1
909861321,-3.004356061,-6.098638372,6.097,1,0
909861321,-2.004356061,-5.265305039,1.444,1,1
909861321,0.995643939,7.401361628,9.599,1,1
909861321,-1.004356061,-6.848638372,6.038,1,0
909861321,-3.004356061,10.90136163,9.472,0,1
909861321,-0.004356061,7.068028295,4.361,1,0
909861321,2.995643939,-20.34863837,3.526,1,1
909861321,1.995643939,4.734694961,1.626,1,1
909861321,1.995643939,29.40136163,1.373,0,1
909861321,-2.004356061,-6.931971705,1.455,1,0
909861321,-4.004356061,-1.170066944,10.695,1,0
909861321,-0.004356061,3.734694961,13.55,1,1
909861321,-3.004356061,-1.991495515,12.186,0,1
909861321,-1.004356061,5.651361628,6.24,0,1
909861321,1.995643939,31.06802829,1.382,1,1
909861321,-2.004356061,-1.931971705,1.67,0,1
909861321,0.995643939,3.401361628,3.176,0,1
909861321,1.995643939,-0.931971705,1.491,0,0
909861321,1.995643939,1.401361628,1.424,1,1
909861321,1.995643939,15.40136163,1.367,0,0
909861321,1.995643939,2.401361628,1.431,1,1
909861321,1.995643939,6.651361628,4.897,1,1
909861321,1.995643939,-3.598638372,1.393,1,1
909861321,-5.004356061,-0.265305039,5.754,0,1
909861321,-0.004356061,-14.09863837,1.417,1,1
909861321,0.995643939,14.81802829,6.92,1,1
909861321,-2.004356061,-6.931971705,1.683,1,0
909861321,-0.004356061,5.734694961,4.559,0,0
909861321,1.995643939,9.934694961,8.126,1,1
909861321,3.995643939,-7.693876467,10.941,1,1
909861321,1.995643939,-1.931971705,1.416,0,1
909861321,-0.004356061,-16.59863837,1.314,1,0
909861321,-2.004356061,-4.598638372,1.464,1,0
909861321,-0.004356061,2.068028295,5.028,1,0
910114803,-4.004356061,16.23469496,7.752,0,0
910114803,-3.004356061,-0.431971705,9.433,0,0
910114803,-1.004356061,9.101361628,8.963,0,0
910114803,-3.004356061,0.734694961,9.84,0,1
910114803,-3.004356061,-0.931971705,9.809,0,0
910114803,-2.004356061,1.868028295,7.63,0,0
910114803,-3.004356061,-1.431971705,9.183,0,0
910114803,1.995643939,14.73469496,2.169,0,0
910114803,-5.004356061,-1.598638372,6.925,0,0
910114803,-4.004356061,18.20136163,5.284,0,0
910114803,-2.004356061,12.73469496,10.199,0,0
910114803,-2.004356061,0.151361628,5.062,0,1
910114803,2.995643939,8.901361628,8.927,0,0
910114803,3.995643939,-2.598638372,4.751,0,0
910114803,-6.004356061,-6.598638372,11.276,0,1
910114803,3.995643939,19.20136163,4.053,1,1
910114803,1.995643939,6.151361628,11.254,0,0
910114803,0.995643939,-5.465305039,12.884,0,0
910114803,3.995643939,-8.265305039,8.39,1,0
910114803,1.995643939,8.651361628,4.131,1,1
910114803,-1.004356061,-1.648638372,9.842,1,0
910114803,2.995643939,-2.931971705,8.852,0,0
910114803,0.995643939,-22.59863837,3.268,0,1
910114803,-3.004356061,1.901361628,8.835,1,1
910114803,-2.004356061,-7.931971705,7.146,0,0
910114803,-2.004356061,-1.848638372,5.402,1,0
910114803,-3.004356061,15.65136163,2.525,0,0
910114803,-1.004356061,13.23469496,3.14,1,0
910114803,0.995643939,21.23469496,2.674,1,1
910114803,-3.004356061,15.40136163,3.073,1,1
910114803,0.995643939,8.651361628,6.728,1,1
910114803,3.995643939,18.20136163,4.135,0,0
910114803,0.995643939,-5.765305039,2.832,1,1
910114803,-1.004356061,-2.681971705,5.537,1,0
910114803,-0.004356061,8.901361628,2.457,1,1
910114803,1.995643939,-6.848638372,5.279,0,0
910114803,-1.004356061,-7.931971705,3.325,0,1
910114803,-0.004356061,15.90136163,2.19,1,1
910114803,-3.004356061,-0.598638372,3.728,0,0
910114803,-1.004356061,-20.93197171,3.754,1,0
910114803,-1.004356061,-2.165305039,11.743,1,0
910114803,0.995643939,-2.265305039,3.656,0,0
910114803,-0.004356061,1.068028295,4.37,1,1
910114803,-0.004356061,-9.998638372,10.135,1,0
910114803,-2.004356061,5.901361628,4.007,1,0
910114803,-1.004356061,5.234694961,6.267,0,0
910114803,-4.004356061,4.001361628,4.327,0,1
910114803,-0.004356061,15.40136163,5.409,1,1
910114803,1.995643939,-2.515305039,10.044,1,1
910114803,-1.004356061,-1.931971705,2.633,0,0
910114803,-1.004356061,-18.43197171,6.87,0,1
910114803,-4.004356061,1.801361628,4.176,1,0
910114803,-0.004356061,2.601361628,10.952,0,0
910114803,0.995643939,18.15136163,5.684,1,1
910114803,1.995643939,4.001361628,7.296,0,0
910114803,-4.004356061,-3.217685991,11.041,0,1
910114803,-0.004356061,-7.931971705,4.987,1,0
910114803,-1.004356061,3.401361628,6.844,1,1
910114803,-1.004356061,8.151361628,6.282,0,0
910114803,-0.004356061,6.401361628,5.345,0,0
910114803,-1.004356061,7.068028295,6.754,1,1
910114803,3.995643939,8.401361628,4.068,1,1
910114803,2.995643939,14.15136163,2.675,0,0
910114803,-1.004356061,-3.431971705,5.597,0,0
910114803,-3.004356061,-1.698638372,6.242,1,1
910114803,-2.004356061,-12.59863837,1.508,1,0
910114803,-0.004356061,-16.09863837,1.41,0,0
910114803,1.995643939,-8.865305039,8.274,0,0
910114803,-6.004356061,-8.598638372,13.969,0,0
910114803,-3.004356061,-8.598638372,6.661,1,1
910114803,-1.004356061,9.001361628,9.364,1,1
910114803,-4.004356061,-2.398638372,4.202,1,1
910114803,1.995643939,1.401361628,4.061,1,1
910114803,-0.004356061,-0.598638372,4.781,1,0
910114803,-0.004356061,-16.09863837,2.421,0,1
910114803,-0.004356061,3.401361628,4.859,1,1
910114803,-3.004356061,-4.848638372,3.855,0,1
911960296,-2.004356061,8.401361628,1.421,0,1
911960296,-0.004356061,5.068028295,4.553,1,1
911960296,-0.004356061,13.90136163,1.535,1,0
911960296,-0.004356061,-4.098638372,1.802,0,1
911960296,1.995643939,-22.93197171,1.701,1,1
911960296,-0.004356061,14.40136163,1.46,1,1
911960296,-0.004356061,-1.598638372,1.375,1,1
911960296,1.995643939,23.40136163,1.575,0,1
911960296,1.995643939,-7.265305039,1.459,0,0
911960296,-2.004356061,-4.265305039,1.229,1,1
911960296,-2.004356061,10.73469496,1.249,1,1
911960296,-0.004356061,6.401361628,1.219,1,0
911960296,-2.004356061,17.73469496,1.364,0,1
911960296,1.995643939,-12.26530504,1.217,1,0
911960296,-0.004356061,11.40136163,1.244,1,1
911960296,-2.004356061,20.73469496,1.871,1,1
911960296,-0.004356061,-13.59863837,1.545,0,1
911960296,-3.004356061,-2.598638372,3.181,1,1
911960296,1.995643939,8.401361628,1.94,0,1
911960296,-0.004356061,-1.098638372,1.257,1,0
911960296,-2.004356061,8.734694961,1.564,1,0
911960296,-2.004356061,-20.26530504,1.613,0,0
911960296,1.995643939,2.401361628,1.277,1,1
911960296,1.995643939,40.73469496,1.162,0,1
911960296,-3.004356061,-4.348638372,2.772,1,0
911960296,-2.004356061,-24.59863837,1.452,1,0
911960296,-0.004356061,-5.098638372,1.539,0,0
911960296,-0.004356061,14.40136163,1.364,1,1
911960296,-0.004356061,-6.098638372,1.223,0,1
911960296,1.995643939,18.06802829,1.215,1,1
911960296,-0.004356061,-9.098638372,1.2,1,1
911960296,-0.004356061,2.901361628,1.333,1,0
911960296,-0.004356061,22.40136163,1.295,1,0
911960296,-0.004356061,11.90136163,1.173,1,0
911960296,-2.004356061,6.068028295,1.279,0,1
911960296,-2.004356061,-3.931971705,1.258,0,1
911960296,1.995643939,-13.93197171,1.01,0,1
911960296,1.995643939,-6.265305039,1.415,0,0
911960296,-2.004356061,-1.265305039,1.151,0,0
911960296,-0.004356061,-9.598638372,1.281,1,0
911960296,-2.004356061,18.73469496,1.291,1,1
911960296,1.995643939,-0.931971705,1.436,0,1
911960296,-0.004356061,-9.098638372,1.133,0,0
911960296,1.995643939,-1.598638372,1.276,0,1
911960296,-0.004356061,9.901361628,2.012,0,0
911960296,-0.004356061,-15.09863837,1.33,1,0
911960296,1.995643939,8.734694961,1.393,1,1
911960296,-2.004356061,-18.93197171,1.214,0,1
911960296,-2.004356061,3.401361628,1.151,1,1
911960296,1.995643939,5.401361628,1.863,1,0
911960296,-2.004356061,-7.598638372,1.224,0,0
911960296,1.995643939,2.401361628,1.556,1,1
911960296,-0.004356061,5.901361628,1.291,1,1
911960296,-0.004356061,10.90136163,1.17,0,1
911960296,-0.004356061,-5.098638372,1.634,0,0
911960296,-2.004356061,-5.931971705,1.048,1,0
911960296,-0.004356061,18.90136163,1.121,0,1
911960296,-0.004356061,7.401361628,1.231,1,1
911960296,-2.004356061,1.734694961,1.057,0,1
911960296,-2.004356061,-2.931971705,1.339,0,0
911960296,-0.004356061,6.901361628,1.38,1,1
911960296,-2.004356061,8.068028295,1.115,0,1
911960296,-2.004356061,11.40136163,1.446,0,1
911960296,-2.004356061,17.40136163,1.045,0,1
911960296,-0.004356061,-2.098638372,1.385,1,0
911960296,-2.004356061,-6.931971705,1.192,0,0
911960296,1.995643939,-2.265305039,1.326,1,1
923162466,1.995643939,-9.931971705,1.221,0,1
923162466,-2.004356061,-9.598638372,1.091,0,0
923162466,1.995643939,-8.098638372,5.053,0,1
923162466,1.995643939,-9.265305039,1.032,1,1
923162466,-0.004356061,-6.598638372,1.284,0,0
923162466,-0.004356061,-7.098638372,1.034,0,0
923162466,1.995643939,3.734694961,2.359,0,0
923162466,-2.004356061,-14.26530504,1.017,0,1
923162466,-0.004356061,-12.09863837,1.266,0,1
923162466,-2.004356061,-11.26530504,1.216,0,0
923162466,-0.004356061,-37.26530504,5.126,1,1
923162466,-0.004356061,-26.59863837,4.597,1,0
923162466,-0.004356061,-8.098638372,1.276,1,1
923162466,-2.004356061,-0.265305039,1.019,1,1
923162466,-0.004356061,-6.598638372,1.105,0,0
923162466,-1.004356061,-5.598638372,2.506,1,0
923162466,1.995643939,-19.93197171,1.183,1,0
923162466,-0.004356061,-13.09863837,1.229,0,0
923162466,-2.004356061,-31.26530504,1.955,0,0
923162466,-0.004356061,-10.09863837,1.044,1,0
923162466,-0.004356061,-39.59863837,1.236,0,1
923162466,-0.004356061,-10.09863837,1.092,0,0
923162466,-0.004356061,-16.09863837,1.296,0,0
923162466,-0.004356061,-15.59863837,1.128,0,0
923162466,-0.004356061,-30.09863837,1.146,0,1
923162466,-2.004356061,-22.26530504,1.04,0,0
923162466,-0.004356061,-14.09863837,2.069,0,0
923162466,-0.004356061,-15.09863837,1.606,0,1
923162466,1.995643939,-30.26530504,1.666,0,0
923162466,-0.004356061,-27.59863837,1.076,0,1
923162466,-0.004356061,-1.098638372,1,0,1
923162466,1.995643939,-8.931971705,1.318,1,0
923162466,-0.004356061,-30.09863837,1,1,0
923162466,1.995643939,-17.26530504,1.902,1,1
923162466,-0.004356061,-1.098638372,1.114,0,1
923162466,-0.004356061,-35.26530504,4.899,1,1
923162466,1.995643939,-18.93197171,1.261,0,0
923162466,-0.004356061,-2.098638372,1.402,1,1
923162466,-2.004356061,-7.265305039,1.094,0,0
923162466,0.995643939,-24.43197171,3.206,1,0
923162466,-0.004356061,-10.59863837,1.25,1,0
923162466,1.995643939,3.401361628,2.413,1,0
923162466,-2.004356061,-9.931971705,1,0,1
923162466,-2.004356061,6.734694961,1.138,0,1
923162466,-1.004356061,-12.43197171,2.736,0,0
923162466,-0.004356061,-18.09863837,2.327,1,1
923162466,-0.004356061,-12.59863837,1.049,0,0
923162466,-0.004356061,-6.598638372,2.392,0,1
923162466,-2.004356061,-17.26530504,1.286,0,0
923162466,2.995643939,-14.84863837,2.97,0,0
923162466,-2.004356061,3.734694961,1.906,0,1
923162466,1.995643939,1.734694961,1.2,0,0
923162466,-2.004356061,-17.93197171,1.264,0,0
923162466,-0.004356061,-28.59863837,1,1,1
923162466,-0.004356061,-11.59863837,1.953,1,1
923162466,2.995643939,-13.84863837,2.637,0,0
923162466,-3.004356061,-6.848638372,3.069,1,0
923162466,-1.004356061,-2.931971705,2.719,0,1
923162466,-0.004356061,-22.59863837,1.143,0,0
923162466,1.995643939,-4.931971705,1.842,0,1
923162466,1.995643939,-2.931971705,1.263,0,1
923162466,1.995643939,-15.26530504,2.094,0,1
923162466,-0.004356061,-1.598638372,1.501,0,0
923162466,1.995643939,4.401361628,1.028,1,0
923162466,1.995643939,-23.93197171,1.06,1,1
923162466,-2.004356061,-8.598638372,1,1,1
923162466,-0.004356061,-27.09863837,2.031,0,0
923162466,-2.004356061,-7.265305039,1.3,0,0
923162466,1.995643939,5.068028295,1.408,1,1
923162466,-2.004356061,-18.59863837,4.273,1,0
923162466,1.995643939,-18.93197171,1.824,0,0
923162466,-0.004356061,-24.09863837,1.025,0,0
923162466,1.995643939,-17.26530504,2.153,0,1
923162466,-0.004356061,-8.598638372,1.54,1,0
923162466,-2.004356061,-14.26530504,1.138,0,1
931420970,-3.004356061,-1.265305039,9.075,0,1
931420970,-0.004356061,-9.098638372,7.192,0,0
931420970,2.995643939,19.65136163,3.976,1,1
931420970,-0.004356061,1.801361628,10.839,0,1
931420970,-1.004356061,-12.93197171,3.419,1,0
931420970,-1.004356061,-10.93197171,2.645,1,0
931420970,-0.004356061,-7.598638372,1.323,0,1
931420970,-0.004356061,-1.931971705,4.579,1,0
931420970,-0.004356061,15.90136163,7.853,0,0
931420970,1.995643939,-10.59863837,1.117,0,0
931420970,1.995643939,-19.59863837,1.074,0,0
931420970,-2.004356061,-9.098638372,5.267,1,0
931420970,1.995643939,-8.598638372,1.339,0,1
931420970,-3.004356061,-6.848638372,2.927,1,0
931420970,-2.004356061,3.151361628,5.415,0,0
931420970,-2.004356061,-14.26530504,1.022,1,0
931420970,4.995643939,-12.09863837,6.422,1,1
931420970,-2.004356061,3.868028295,7.977,1,1
931420970,-0.004356061,-22.09863837,1.243,0,1
931420970,1.995643939,0.068028295,1.318,0,1
931420970,1.995643939,-5.398638372,7.867,1,1
931420970,0.995643939,12.90136163,3.179,1,1
931420970,7.995643939,5.068028295,10.406,0,0
931420970,0.995643939,3.568028295,2.82,1,1
931420970,2.995643939,-15.59863837,2.953,0,0
931420970,-3.004356061,11.20136163,5.89,0,1
931420970,1.995643939,-1.348638372,4.666,0,0
931420970,-2.004356061,15.06802829,2.5,1,0
931420970,3.995643939,5.568028295,7.653,0,0
931420970,-2.004356061,9.401361628,1.102,1,0
931420970,-1.004356061,11.23469496,3.192,0,0
931420970,1.995643939,10.40136163,1.065,1,1
931420970,-0.004356061,18.90136163,2.121,0,0
931420970,0.995643939,7.901361628,3.212,1,1
931420970,1.995643939,-6.598638372,1.308,0,0
931420970,1.995643939,-2.265305039,1.049,1,0
931420970,0.995643939,-4.765305039,3.07,1,1
931420970,1.995643939,3.651361628,4.08,0,0
931420970,-3.004356061,-5.848638372,3.953,0,1
931420970,-0.004356061,-5.598638372,1.066,0,0
931420970,2.995643939,19.40136163,3.207,1,1
931420970,1.995643939,-2.265305039,1.149,0,0
931420970,-1.004356061,-1.798638372,12.333,0,0
931420970,-2.004356061,6.401361628,1.081,0,1
931420970,-1.004356061,0.818028295,6.659,1,0
931420970,0.995643939,-2.765305039,3.093,0,0
931420970,2.995643939,-9.848638372,3.899,0,0
931420970,-2.004356061,12.40136163,1.607,0,0
931420970,2.995643939,9.401361628,2.974,0,0
931420970,-4.004356061,-1.83673361,10.626,0,1
931420970,-2.004356061,7.534694961,7.736,1,1
931420970,0.995643939,-2.265305039,2.95,1,1
931420970,-1.004356061,-5.765305039,2.6,0,1
931420970,2.995643939,-2.848638372,3.267,0,0
931420970,-1.004356061,-9.598638372,3.434,0,1
931420970,-4.004356061,-12.26530504,7.437,0,1
931420970,-1.004356061,-0.431971705,2.652,0,0
931420970,-2.004356061,-24.59863837,1.319,1,0
931420970,1.995643939,-0.265305039,1.259,1,1
931420970,-1.004356061,7.734694961,2.661,1,1
931420970,-0.004356061,-3.098638372,1.021,0,0
931420970,-0.004356061,-5.598638372,2.455,0,0
931420970,1.995643939,9.901361628,4.551,1,1
931420970,-0.004356061,21.40136163,1.237,1,1
931420970,1.995643939,-13.46530504,8.169,0,0
931420970,-0.004356061,-2.598638372,1.857,1,0
931420970,-0.004356061,-11.59863837,1.627,1,0
931420970,-0.004356061,-4.598638372,1.382,1,1
931420970,-1.004356061,0.501361628,9.087,1,1
931420970,-2.004356061,6.401361628,1.998,1,1
931420970,3.995643939,15.60136163,4.192,1,0
931420970,-5.004356061,-2.848638372,15.272,0,1
931420970,-0.004356061,28.40136163,1.85,1,1
931420970,-2.004356061,-13.93197171,1.307,1,0
931420970,-0.004356061,16.90136163,1.116,1,0
931420970,-0.004356061,0.401361628,1.264,1,0
933260573,-0.004356061,-8.098638372,2.097,1,1
933260573,1.995643939,-14.66530504,8.324,1,1
933260573,1.995643939,-28.59863837,1.38,1,1
933260573,0.995643939,-21.26530504,2.863,0,1
933260573,-2.004356061,-6.931971705,1.323,1,0
933260573,0.995643939,-13.09863837,2.633,1,0
933260573,1.995643939,-3.265305039,2.112,1,0
933260573,-0.004356061,-4.598638372,4.546,1,0
933260573,-2.004356061,0.734694961,2.365,1,0
933260573,-0.004356061,-13.09863837,1.05,1,1
933260573,-2.004356061,-23.26530504,2.061,1,0
933260573,0.995643939,0.901361628,3.412,1,1
933260573,-0.004356061,-7.098638372,1.964,1,1
933260573,-0.004356061,-5.598638372,1.939,1,1
933260573,-0.004356061,-20.59863837,2.21,1,0
933260573,-1.004356061,-7.931971705,2.867,1,1
933260573,-3.004356061,-11.84863837,3.404,1,1
933260573,-0.004356061,-20.93197171,4.469,1,0
933260573,1.995643939,-19.26530504,1.859,1,1
933260573,-1.004356061,-32.76530504,2.68,1,1
933260573,-0.004356061,-26.09863837,2.266,1,1
933260573,1.995643939,-27.93197171,1,1,0
933260573,-3.004356061,-35.84863837,3.247,1,1
933260573,-2.004356061,-12.93197171,1.325,1,0
933260573,0.995643939,-6.265305039,2.81,1,0
933260573,0.995643939,-7.598638372,2.768,1,0
933260573,1.995643939,-24.93197171,1.028,1,0
933260573,-0.004356061,-40.09863837,2.129,1,0
933260573,-0.004356061,-4.098638372,1.512,1,1
933260573,-2.004356061,-0.598638372,1.041,1,1
933260573,-2.004356061,-14.59863837,1.034,1,1
933260573,-0.004356061,-27.09863837,1.338,1,1
933260573,-0.004356061,-18.09863837,1.574,1,0
933260573,-0.004356061,-18.59863837,1.673,1,0
933260573,-0.004356061,-21.59863837,1.465,1,0
933260573,0.995643939,-27.93197171,2.648,1,0
933260573,1.995643939,-26.93197171,1.991,1,1
933260573,0.995643939,-14.09863837,2.879,1,0
933260573,-0.004356061,1.901361628,1.972,1,0
933260573,-2.004356061,3.401361628,1.526,1,0
933260573,-0.004356061,-11.59863837,1.559,1,0
933260573,-0.004356061,4.401361628,1.216,1,1
933260573,-2.004356061,-23.59863837,2.402,1,0
933260573,1.995643939,-26.93197171,1,1,1
933260573,-0.004356061,-6.098638372,1.535,1,1
933260573,-0.004356061,-9.598638372,2.2,0,0
933260573,-2.004356061,-11.59863837,4.684,0,1
933260573,0.995643939,11.73469496,2.753,1,1
