,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj.815555952,1.107201709,0.345732104,0.531992769,0.869032324,1.072670897,1.305402299,1.924100277,0.004407497
t_subj.828632181,0.974195389,0.007262,0.95782896,0.969944598,0.974988197,0.979403628,0.985913844,8.86E-05
t_subj.840480197,1.188218554,0.011112015,1.162276658,1.182188958,1.189798014,1.196124398,1.204854246,0.000131519
t_subj.846755060,0.414547047,0.100499846,0.211222084,0.346503319,0.414670504,0.485012845,0.604580206,0.001117147
t_subj.860810996,0.903727402,0.108505981,0.666548749,0.836505319,0.911235717,0.980797947,1.090163701,0.001614451
t_subj.874342939,0.928012994,0.125074844,0.683933636,0.841428156,0.927452602,1.019174465,1.163600005,0.001507508
t_subj.885985637,0.984521519,0.003882248,0.975664413,0.982248773,0.984962005,0.987287985,0.990801492,4.19E-05
t_subj.889540573,0.973068748,0.006492244,0.958423981,0.969241469,0.973724584,0.977789301,0.983640572,9.55E-05
t_subj.891299842,0.871452197,0.150513858,0.554466779,0.773165337,0.879368267,0.976220159,1.143966318,0.001515504
t_subj.894143700,1.781298075,0.237947568,1.182628916,1.676276472,1.797960473,1.9309234,2.232961297,0.003464948
t_subj.904039471,0.975518746,0.005975347,0.961910144,0.972017707,0.976169188,0.979741387,0.985169531,7.65E-05
t_subj.909861321,0.747717637,0.126914626,0.480011033,0.665644818,0.755826761,0.835979317,0.974476775,0.00192726
t_subj.910114803,1.329383127,0.290361528,0.70798261,1.134760926,1.390050761,1.548254826,1.761740719,0.003707359
t_subj.911960296,0.97287537,0.019468723,0.935613776,0.96094037,0.972030824,0.983544464,1.011697212,0.000249348
t_subj.923162466,0.873000125,0.03033127,0.803250254,0.855321561,0.876763718,0.894678541,0.921833286,0.000424319
t_subj.931420970,0.566914219,0.094154144,0.366021913,0.507227304,0.57233636,0.633835551,0.731790847,0.001369546
t_subj.933260573,0.719109176,0.063662887,0.580920507,0.680741838,0.725794392,0.764879817,0.825693604,0.000970936
t_subj.945098209,1.313931136,0.034243586,1.217501227,1.303288036,1.320709948,1.334628155,1.355720251,0.000422182
t_subj.949645864,1.151358568,0.01043454,1.130732724,1.145414737,1.151540386,1.156906559,1.174292866,0.000130052
t_subj.949879914,0.973723533,0.021756921,0.934884887,0.960007235,0.971691723,0.98454146,1.027415789,0.000253844
t_subj.956660069,1.009132847,0.039150133,0.94669357,0.978957814,0.999751289,1.043795286,1.080186529,0.000613793
t_subj.961875421,0.751925141,0.059738092,0.619200755,0.71511542,0.756592856,0.795128313,0.852844739,0.000661711
t_subj.964326783,1.205187219,0.387313042,0.538993361,0.921652769,1.175878434,1.459246883,2.039079438,0.005492199
t_subj.968634301,0.877945549,0.036048211,0.796205064,0.856795157,0.881505881,0.903126084,0.936556015,0.000421967
t_subj.971172922,0.976919653,0.006127125,0.962981816,0.973266045,0.977666788,0.981306237,0.986760156,8.73E-05
t_subj.977170877,1.224746856,0.460672041,0.48814001,0.898280272,1.163105363,1.486033615,2.295025448,0.005873783
t_subj.979660929,0.628336016,0.08573344,0.44435037,0.57407187,0.636006407,0.689006986,0.776916674,0.000981231
t_subj.984661157,1.443104281,0.016136236,1.407152912,1.433419134,1.445082641,1.454618852,1.468757668,0.000215046
t_subj.985750851,2.216586561,0.424281868,1.330751641,1.965687555,2.240302348,2.483940198,3.011612335,0.007459079
v_Intercept,-0.23288482,0.022390406,-0.27677354,-0.248016703,-0.232510724,-0.217613319,-0.189602122,0.000454378
v_Intercept_std,0.182293831,0.020897172,0.143801481,0.168059068,0.181358816,0.195400278,0.225575107,0.00055736
v_Intercept_subj.2884955,-0.018731361,0.089713961,-0.195394112,-0.080521339,-0.018324083,0.042059715,0.156859224,0.001134507
v_Intercept_subj.3964964,-0.169936326,0.147652423,-0.465853112,-0.267663298,-0.170064717,-0.073854709,0.122331055,0.001464203
v_Intercept_subj.12919430,-0.505410383,0.094899459,-0.696972963,-0.568331772,-0.504910926,-0.439833814,-0.325970113,0.001818162
v_Intercept_subj.34984274,0.029925051,0.097112761,-0.160301343,-0.036175168,0.029574762,0.094923605,0.224105706,0.001522762
v_Intercept_subj.41833230,-0.277861344,0.104038173,-0.480774703,-0.348486784,-0.276475,-0.208993263,-0.072760816,0.00136421
v_Intercept_subj.43020357,-0.234076689,0.131551472,-0.490163,-0.323210921,-0.232967938,-0.145372725,0.025161602,0.001534719
v_Intercept_subj.48595352,0.408798569,0.091904757,0.227962193,0.347824697,0.407987062,0.470172219,0.591577168,0.001793173
v_Intercept_subj.48977487,-0.237868298,0.12653171,-0.487789245,-0.322566715,-0.235485641,-0.152473972,0.008408305,0.001476002
v_Intercept_subj.56470734,-0.046266771,0.114341707,-0.270472723,-0.123091996,-0.047871445,0.029782734,0.177606466,0.001591934
v_Intercept_subj.74263281,-0.257058543,0.095648172,-0.448485651,-0.319820547,-0.255653075,-0.192553545,-0.067543466,0.001375749
v_Intercept_subj.75969320,-0.055159053,0.143914078,-0.334474316,-0.154481696,-0.056086208,0.042449129,0.224121926,0.002051557
v_Intercept_subj.92774005,-0.249999788,0.094658779,-0.439820781,-0.313369788,-0.249036367,-0.185603052,-0.067624515,0.00117756
v_Intercept_subj.96226407,-0.290960498,0.072845346,-0.437258989,-0.338330605,-0.290365824,-0.241464453,-0.151964425,0.000925336
v_Intercept_subj.97123322,-0.285027683,0.165958499,-0.613942986,-0.396458765,-0.284756356,-0.173749093,0.038603556,0.001910314
v_Intercept_subj.100416772,-0.295131366,0.079610794,-0.456274822,-0.346331151,-0.293670846,-0.241205732,-0.141536055,0.001068676
v_Intercept_subj.102783161,-0.26781226,0.147778791,-0.559725767,-0.363694229,-0.267428099,-0.169274505,0.020633582,0.00162265
v_Intercept_subj.103303422,-0.232635459,0.185703353,-0.595153878,-0.354768394,-0.234782247,-0.111460184,0.139884085,0.002045444
v_Intercept_subj.120939072,-0.252147132,0.088022297,-0.424479947,-0.310534881,-0.252130992,-0.193466302,-0.079681728,0.001069524
v_Intercept_subj.129490812,-0.228955649,0.13380175,-0.489178675,-0.318886401,-0.229743798,-0.140179694,0.035192088,0.001688665
v_Intercept_subj.130271607,-0.456353421,0.172672514,-0.793369797,-0.574834402,-0.453446252,-0.340294545,-0.122713239,0.002093407
v_Intercept_subj.130941034,-0.290980639,0.146414121,-0.584574928,-0.386527061,-0.288859817,-0.19387935,-0.004013815,0.00167715
v_Intercept_subj.134057190,-0.286096458,0.084654016,-0.456844263,-0.342006671,-0.284771289,-0.228454574,-0.123862388,0.001222318
v_Intercept_subj.147547787,-0.273966546,0.150235162,-0.571615632,-0.37281557,-0.271595982,-0.174266289,0.020556393,0.00162846
v_Intercept_subj.148334112,-0.344743431,0.080424646,-0.505328244,-0.398165354,-0.343675474,-0.290043435,-0.190905356,0.001163785
v_Intercept_subj.176326342,-0.339417621,0.13666485,-0.603740223,-0.43122416,-0.34060375,-0.246903234,-0.070515543,0.001666402
v_Intercept_subj.189660560,-0.062809095,0.105648874,-0.273471586,-0.132324195,-0.062062989,0.008660336,0.138989722,0.001151773
v_Intercept_subj.192065971,-0.370945249,0.089998503,-0.555279448,-0.429643978,-0.366729214,-0.309536464,-0.208011435,0.001387322
v_Intercept_subj.218675715,-0.466713021,0.107473086,-0.6818324,-0.537685731,-0.465602412,-0.392538656,-0.259047198,0.001724754
v_Intercept_subj.224184422,-0.241232917,0.092867811,-0.426727248,-0.304646141,-0.239542987,-0.177691123,-0.059630795,0.001176925
v_Intercept_subj.224557592,-0.409116441,0.09440982,-0.602282746,-0.470455226,-0.407328821,-0.343207256,-0.231256528,0.001358707
v_Intercept_subj.245315813,-0.336518476,0.093393042,-0.525245053,-0.396655427,-0.334730669,-0.273880483,-0.158271036,0.00135682
v_Intercept_subj.251264572,-0.210733425,0.078800338,-0.374217598,-0.263054037,-0.209300968,-0.157169679,-0.060389211,0.000915262
v_Intercept_subj.251653297,-0.272072372,0.140401741,-0.547766748,-0.366145238,-0.270628868,-0.177309462,0.006068681,0.001883148
v_Intercept_subj.252234006,-0.056488457,0.128729214,-0.301931295,-0.144812885,-0.05984209,0.029535205,0.201465833,0.001654813
v_Intercept_subj.254632445,-0.140484207,0.132784214,-0.399400653,-0.229666493,-0.140151126,-0.051962929,0.11813491,0.001528696
v_Intercept_subj.278773301,-0.237549103,0.08268354,-0.401235026,-0.292340692,-0.237483023,-0.180359664,-0.078040087,0.001071384
v_Intercept_subj.294041592,-0.13294947,0.107787454,-0.348421334,-0.204554014,-0.132805695,-0.059475416,0.073045782,0.001692143
v_Intercept_subj.299760590,-0.291150318,0.088720501,-0.469146797,-0.350261331,-0.289920427,-0.230871506,-0.121025638,0.001308017
v_Intercept_subj.312902548,-0.182530834,0.113327148,-0.406101271,-0.258351204,-0.183240323,-0.107467434,0.041798217,0.001233734
v_Intercept_subj.321769333,-0.354729077,0.088853348,-0.530935136,-0.413894285,-0.354256498,-0.294732123,-0.182427921,0.001244273
v_Intercept_subj.324908376,-0.163167958,0.075454543,-0.314536148,-0.21298011,-0.162112326,-0.111877884,-0.019904964,0.000961161
v_Intercept_subj.331590088,-0.370210841,0.097918508,-0.564597286,-0.436049277,-0.369630981,-0.303628226,-0.181491158,0.001379565
v_Intercept_subj.333010087,-0.27554689,0.073863514,-0.435716158,-0.31883573,-0.271513613,-0.22671625,-0.142182939,0.001124048
v_Intercept_subj.334324861,-0.292801433,0.141638775,-0.567640694,-0.384961983,-0.292893059,-0.198472746,-0.016470405,0.001799228
v_Intercept_subj.336172395,-0.324785689,0.166161507,-0.651059879,-0.434405746,-0.323923194,-0.212155229,0.001343451,0.001902144
v_Intercept_subj.349171132,-0.461836925,0.141002542,-0.746824409,-0.553803923,-0.461218781,-0.367310371,-0.185833143,0.00207383
v_Intercept_subj.350745134,0.099080863,0.117170287,-0.12403276,0.019726733,0.097071833,0.176036286,0.332458362,0.001659362
v_Intercept_subj.351777009,-0.279377841,0.161344679,-0.595034839,-0.387959547,-0.277198383,-0.170713755,0.033619958,0.001651559
v_Intercept_subj.355043712,-0.135769955,0.079978376,-0.295137562,-0.18773193,-0.135225239,-0.081295248,0.020843958,0.001095375
v_Intercept_subj.367119634,-0.08876065,0.113345573,-0.308703721,-0.165836537,-0.089217765,-0.012434189,0.133971459,0.001452026
v_Intercept_subj.374844073,-0.130967453,0.091760862,-0.312010446,-0.192204249,-0.130731159,-0.068684151,0.045554552,0.001256559
v_Intercept_subj.374999420,-0.254202295,0.073585347,-0.400975278,-0.302885203,-0.253689362,-0.204132162,-0.111919111,0.000984713
v_Intercept_subj.394422911,-0.293863423,0.078695205,-0.450984502,-0.346676747,-0.292643346,-0.240162721,-0.141381794,0.001113329
v_Intercept_subj.396122776,-0.23338144,0.077719225,-0.385572419,-0.285200824,-0.233442091,-0.180034273,-0.082339171,0.000913137
v_Intercept_subj.408368411,-0.331866833,0.142054304,-0.613533939,-0.426999309,-0.329599872,-0.235429432,-0.05620033,0.00174471
v_Intercept_subj.432332461,-0.25001612,0.143193052,-0.534959819,-0.345231844,-0.250283483,-0.152266125,0.029680871,0.001548295
v_Intercept_subj.433311086,-0.280872954,0.080466524,-0.443157344,-0.33472627,-0.279183555,-0.226568365,-0.129953491,0.001051121
v_Intercept_subj.446421117,-0.27638265,0.164544008,-0.593962516,-0.38903743,-0.277592551,-0.163956438,0.045678418,0.001813056
v_Intercept_subj.449943813,-0.189871243,0.086210977,-0.364013395,-0.246399123,-0.188052831,-0.13270612,-0.022003521,0.001101439
v_Intercept_subj.452249694,-0.445433409,0.083557334,-0.615113729,-0.50056942,-0.443057785,-0.388848164,-0.288266426,0.000969192
v_Intercept_subj.455194813,-0.218356023,0.117347775,-0.448146291,-0.297028549,-0.220637779,-0.139276869,0.010343309,0.001551346
v_Intercept_subj.455717130,-0.146530259,0.083164237,-0.311317658,-0.202575042,-0.146506672,-0.090418949,0.015630461,0.001124001
v_Intercept_subj.492518259,-0.121789822,0.111483476,-0.337289426,-0.197156626,-0.122711773,-0.046309472,0.096652168,0.001367691
v_Intercept_subj.502901314,-0.264894883,0.07357568,-0.410400202,-0.31303456,-0.263347019,-0.214910911,-0.125404864,0.000885692
v_Intercept_subj.504663288,-0.235309274,0.092834806,-0.418989643,-0.297834754,-0.234914892,-0.171882205,-0.055450671,0.001565293
v_Intercept_subj.507157861,-0.188594432,0.134288117,-0.455407479,-0.276285468,-0.188582849,-0.099857512,0.077463826,0.001732321
v_Intercept_subj.507740391,-0.227306661,0.087110419,-0.39643228,-0.284473865,-0.227814493,-0.168764836,-0.054283275,0.001176071
v_Intercept_subj.514268702,-0.27951988,0.143329216,-0.559664187,-0.375388646,-0.278464611,-0.182652322,-0.001114116,0.001695974
v_Intercept_subj.522579064,-0.341194448,0.083837092,-0.51227258,-0.395190272,-0.339148478,-0.283736352,-0.18168975,0.001275324
v_Intercept_subj.534449063,-0.028775559,0.099748619,-0.220235901,-0.095537104,-0.028384224,0.038760696,0.16836571,0.001509036
v_Intercept_subj.539422517,-0.486414013,0.13376116,-0.717647858,-0.580350135,-0.501864171,-0.402211855,-0.198928747,0.00485302
v_Intercept_subj.546064836,-0.023157759,0.128268275,-0.276070504,-0.109072217,-0.022382554,0.062855224,0.233601566,0.001728365
v_Intercept_subj.561564728,-0.334860415,0.094140623,-0.526187392,-0.397386396,-0.3327296,-0.269935273,-0.154580148,0.00131191
v_Intercept_subj.563121476,-0.107939324,0.157641781,-0.408519866,-0.213868975,-0.108419641,-0.003868939,0.211512235,0.001707186
v_Intercept_subj.578711405,-0.127037305,0.15526587,-0.426711043,-0.231272523,-0.12729158,-0.024007876,0.176322442,0.001731737
v_Intercept_subj.584470675,-0.226554575,0.080225411,-0.385871401,-0.280048841,-0.225850242,-0.171999912,-0.070558685,0.00101988
v_Intercept_subj.586071473,-0.373727547,0.077424916,-0.529765614,-0.424787796,-0.371214542,-0.321393678,-0.224776324,0.001056438
v_Intercept_subj.589703985,-0.223535635,0.182238891,-0.585078762,-0.343679403,-0.22290913,-0.100468764,0.127865549,0.003128718
v_Intercept_subj.605713945,-0.231270491,0.162283597,-0.552999939,-0.339334586,-0.231391685,-0.123008627,0.087915824,0.001741717
v_Intercept_subj.626227255,-0.185869113,0.091536356,-0.36653097,-0.246524909,-0.185425392,-0.123162345,-0.00824417,0.001061046
v_Intercept_subj.628308431,-0.204953867,0.103835757,-0.408652231,-0.274869955,-0.203438608,-0.135746923,0.000133925,0.001188626
v_Intercept_subj.630235377,-0.131807595,0.127553267,-0.382115765,-0.216199472,-0.131293797,-0.047430453,0.121714909,0.001515163
v_Intercept_subj.642346147,-0.195936082,0.170391393,-0.525527306,-0.307883024,-0.19694294,-0.082649871,0.139826286,0.002104599
v_Intercept_subj.650974545,-0.26653341,0.12468153,-0.512139283,-0.351230705,-0.266786607,-0.183438779,-0.021403073,0.001457875
v_Intercept_subj.652231699,-0.36204036,0.10643256,-0.57136929,-0.433660206,-0.360973299,-0.288706717,-0.160929942,0.001315741
v_Intercept_subj.657894484,-0.381915932,0.120865794,-0.621670839,-0.461449372,-0.380319397,-0.300327624,-0.144963823,0.001887795
v_Intercept_subj.664438269,-0.32197685,0.081920699,-0.484494375,-0.376712877,-0.321615594,-0.266897046,-0.16397723,0.000929735
v_Intercept_subj.673728725,-0.383648234,0.090062014,-0.567596086,-0.442521519,-0.380926582,-0.322028133,-0.214953318,0.001256641
v_Intercept_subj.683861923,-0.221163286,0.122365193,-0.460736725,-0.30336033,-0.222022824,-0.139588625,0.017481964,0.001711076
v_Intercept_subj.696039965,-0.155619268,0.085231929,-0.32634877,-0.212965997,-0.154902624,-0.097221501,0.010009983,0.001100344
v_Intercept_subj.716236442,-0.111972161,0.084900811,-0.280062786,-0.169196039,-0.110985036,-0.05462673,0.054307492,0.001110362
v_Intercept_subj.717256200,-0.185870246,0.080136607,-0.345716434,-0.238827727,-0.185739687,-0.13180055,-0.030770163,0.001095811
v_Intercept_subj.718176674,-0.299645573,0.135128457,-0.565117245,-0.390107365,-0.299276734,-0.208755558,-0.041287132,0.00184534
v_Intercept_subj.720435955,-0.211346869,0.084535574,-0.376823672,-0.268342554,-0.210731247,-0.154821782,-0.044258844,0.001133594
v_Intercept_subj.733093513,-0.231281701,0.114702463,-0.457364334,-0.30781627,-0.229610575,-0.152077273,-0.007703284,0.001553894
v_Intercept_subj.749079099,-0.112844243,0.1353391,-0.373720448,-0.204706708,-0.113065043,-0.023520881,0.156301397,0.001498604
v_Intercept_subj.755075290,-0.128093021,0.168345181,-0.450230143,-0.242443945,-0.129896914,-0.017117112,0.205661696,0.001942381
v_Intercept_subj.770588123,-0.210458854,0.102978969,-0.416744681,-0.278432525,-0.209421309,-0.142268383,-0.007315022,0.001179953
v_Intercept_subj.778697233,-0.263980727,0.120289604,-0.496510914,-0.345946352,-0.263306401,-0.182473065,-0.029113339,0.001558566
v_Intercept_subj.779970594,0.206837723,0.14829842,-0.080997497,0.104633626,0.206054111,0.307502601,0.500810938,0.002246175
v_Intercept_subj.789515489,-0.210715282,0.078432606,-0.368929262,-0.262809138,-0.20771769,-0.157335103,-0.062125699,0.001022332
v_Intercept_subj.796639530,-0.270206026,0.128841411,-0.523487385,-0.357131107,-0.270004526,-0.183918523,-0.019351684,0.001612202
v_Intercept_subj.815555952,-0.40028818,0.093475826,-0.59506924,-0.459037154,-0.396550356,-0.33663664,-0.225691818,0.001633564
v_Intercept_subj.828632181,-0.256486894,0.160215804,-0.571209179,-0.362239954,-0.25390337,-0.147591668,0.053510769,0.001812901
v_Intercept_subj.840480197,-0.239414959,0.160774238,-0.558043356,-0.345631475,-0.240449618,-0.131892907,0.074530055,0.001830028
v_Intercept_subj.846755060,-0.229021129,0.085751919,-0.402815229,-0.285880454,-0.2283285,-0.171103901,-0.065066165,0.001177447
v_Intercept_subj.860810996,-0.403672723,0.101159712,-0.603465255,-0.471484963,-0.40264479,-0.335190824,-0.208620945,0.001553285
v_Intercept_subj.874342939,-0.170465952,0.093307666,-0.357151259,-0.232415513,-0.168901861,-0.108161992,0.009552554,0.001103391
v_Intercept_subj.885985637,-0.321162364,0.165252285,-0.653712994,-0.429042251,-0.318178561,-0.209054521,-0.003247031,0.001882237
v_Intercept_subj.889540573,-0.32808609,0.159075096,-0.643613971,-0.433312397,-0.326606231,-0.219856309,-0.01959912,0.001788764
v_Intercept_subj.891299842,-0.34705263,0.080859338,-0.510482233,-0.401500663,-0.345619665,-0.291498632,-0.189502314,0.001054863
v_Intercept_subj.894143700,-0.294800284,0.084317578,-0.458187002,-0.352469303,-0.294680624,-0.237641738,-0.129249336,0.000973606
v_Intercept_subj.904039471,-0.253171342,0.167742163,-0.584692196,-0.365885905,-0.25312358,-0.14204185,0.078790713,0.001952802
v_Intercept_subj.909861321,-0.103702611,0.102797819,-0.309914205,-0.172340235,-0.102242831,-0.034979293,0.098304864,0.001391622
v_Intercept_subj.910114803,-0.23302564,0.072262687,-0.374442998,-0.282206071,-0.232168397,-0.183910088,-0.092884924,0.000848687
v_Intercept_subj.911960296,-0.177258454,0.146229932,-0.465754429,-0.274097707,-0.175598187,-0.080542832,0.112751991,0.001878314
v_Intercept_subj.923162466,-0.433138843,0.137875159,-0.708991102,-0.522516375,-0.432245111,-0.340288727,-0.168720683,0.001690928
v_Intercept_subj.931420970,-0.161615235,0.092103768,-0.343895156,-0.22378207,-0.161788646,-0.099063033,0.01973837,0.001048648
v_Intercept_subj.933260573,0.276926773,0.133308814,0.025528063,0.185012202,0.273688667,0.364373065,0.545975511,0.002174957
v_Intercept_subj.945098209,-0.145211416,0.133815181,-0.40324831,-0.236039726,-0.146135463,-0.055349663,0.117199343,0.0015865
v_Intercept_subj.949645864,-0.264657351,0.151718993,-0.559936534,-0.367540319,-0.262931667,-0.160716763,0.031046401,0.001797221
v_Intercept_subj.949879914,-0.14117246,0.144210007,-0.422783861,-0.236981213,-0.143095445,-0.04560474,0.15040156,0.001644455
v_Intercept_subj.956660069,-0.198024685,0.135690224,-0.468145997,-0.288567228,-0.198302887,-0.109199712,0.071078884,0.0015677
v_Intercept_subj.961875421,-0.117611849,0.109016824,-0.330877601,-0.191137604,-0.118144248,-0.043301849,0.097166501,0.001321801
v_Intercept_subj.964326783,-0.421040454,0.092807432,-0.606301131,-0.482620809,-0.41965082,-0.358777066,-0.242740561,0.001724108
v_Intercept_subj.968634301,-0.317849498,0.132209534,-0.582143974,-0.405145514,-0.31860741,-0.228306724,-0.058681697,0.001686664
v_Intercept_subj.971172922,-0.299235041,0.166001848,-0.6305077,-0.40831593,-0.296484979,-0.186012248,0.021152548,0.002053085
v_Intercept_subj.977170877,-0.484506881,0.108629609,-0.696863595,-0.558660455,-0.487201272,-0.412073326,-0.267090331,0.002553611
v_Intercept_subj.979660929,-0.162739081,0.082647783,-0.325045918,-0.218548014,-0.163956887,-0.106507776,-0.001332826,0.001203153
v_Intercept_subj.984661157,-0.292803066,0.140483614,-0.570117937,-0.384808882,-0.291799315,-0.199560567,-0.019415378,0.001658824
v_Intercept_subj.985750851,-0.375642549,0.087699868,-0.562347506,-0.431053059,-0.371930792,-0.315330315,-0.216085519,0.001493229
v_condition,0.476489489,0.032145208,0.41308306,0.454786636,0.476928488,0.498019962,0.539700649,0.000522117
v_condition_std,0.285090171,0.031702047,0.227176766,0.263168747,0.283364931,0.3053942,0.352207499,0.000838658
v_condition_subj.2884955,0.025995148,0.141343058,-0.253082026,-0.068506265,0.028013494,0.122248147,0.30073415,0.001843666
v_condition_subj.3964964,0.409389455,0.214061105,-0.015110816,0.268538889,0.407114524,0.554450626,0.822199581,0.00246448
v_condition_subj.12919430,0.901826067,0.130456841,0.651050262,0.812598958,0.899712043,0.988615053,1.163559178,0.002463546
v_condition_subj.34984274,-0.043582677,0.131912314,-0.30069193,-0.131053963,-0.043209802,0.045561813,0.21397974,0.002088759
v_condition_subj.41833230,0.344184461,0.141056382,0.066310325,0.249772405,0.346672363,0.439585437,0.619135099,0.001694968
v_condition_subj.43020357,0.548487291,0.191989485,0.181542683,0.417808141,0.545072447,0.680061923,0.928130312,0.002312299
v_condition_subj.48595352,0.422094527,0.13052259,0.168307849,0.334669554,0.419260311,0.508960901,0.684131421,0.001479201
v_condition_subj.48977487,0.754496235,0.187709883,0.397009103,0.629078091,0.751816987,0.877382506,1.132339778,0.002195203
v_condition_subj.56470734,0.308889619,0.182217185,-0.048781323,0.185443275,0.310178875,0.430378357,0.667140228,0.002166185
v_condition_subj.74263281,0.524358161,0.128915179,0.271896775,0.437328783,0.522667029,0.609781987,0.782770138,0.001513309
v_condition_subj.75969320,0.374141191,0.202222285,-0.024469752,0.238543823,0.374833325,0.510613974,0.76699049,0.002315743
v_condition_subj.92774005,0.625204133,0.132728721,0.369903812,0.534502751,0.62324976,0.712077816,0.892508981,0.001695002
v_condition_subj.96226407,0.457045649,0.12035358,0.224232919,0.37596738,0.45482957,0.536620916,0.701041074,0.001644442
v_condition_subj.97123322,0.403586435,0.24704326,-0.073284316,0.234945699,0.403335854,0.570736154,0.883336805,0.002584928
v_condition_subj.100416772,0.524766532,0.112723865,0.305718156,0.449380399,0.524227535,0.597395962,0.7499184,0.001532313
v_condition_subj.102783161,0.44322685,0.215179982,0.024847628,0.29922238,0.441730282,0.587780256,0.868491148,0.002186531
v_condition_subj.103303422,0.478741692,0.285828335,-0.081141176,0.290981583,0.475612784,0.669197603,1.035965558,0.003289666
v_condition_subj.120939072,0.598171723,0.143951274,0.31860585,0.50221368,0.59532567,0.693976647,0.882677717,0.001624571
v_condition_subj.129490812,0.321970766,0.215222339,-0.106113408,0.179690642,0.320587177,0.472226359,0.741263401,0.002715272
v_condition_subj.130271607,0.140249888,0.257226113,-0.370899187,-0.030315492,0.142651795,0.315743695,0.62943989,0.002879906
v_condition_subj.130941034,0.193678912,0.209295615,-0.21466201,0.055399455,0.195769864,0.335277107,0.596946563,0.002583944
v_condition_subj.134057190,0.567871008,0.118958699,0.338268275,0.486439046,0.566367567,0.646827571,0.805762138,0.001528334
v_condition_subj.147547787,0.516986814,0.23080841,0.066407044,0.361776045,0.515230841,0.668754705,0.978444178,0.002529184
v_condition_subj.148334112,0.718768898,0.129711715,0.467999392,0.631346191,0.716361117,0.805752544,0.974605537,0.00169702
v_condition_subj.176326342,0.746388269,0.201866982,0.353838469,0.609838504,0.746095504,0.880190454,1.148040844,0.002519314
v_condition_subj.189660560,0.232676024,0.161096918,-0.076857578,0.125995758,0.231404536,0.338769089,0.555573114,0.001994266
v_condition_subj.192065971,0.75572496,0.134087174,0.515800676,0.662671358,0.747752441,0.84054263,1.039110017,0.002296387
v_condition_subj.218675715,0.78777322,0.135862938,0.527027281,0.696103766,0.785290218,0.876273051,1.06112834,0.001679348
v_condition_subj.224184422,0.373873118,0.12172573,0.132024611,0.292371268,0.373317232,0.456201804,0.609882714,0.00163469
v_condition_subj.224557592,0.738727149,0.138123244,0.474314668,0.645832015,0.73614128,0.830430936,1.019782644,0.001594487
v_condition_subj.245315813,0.547216877,0.120678811,0.312948463,0.465765819,0.545181677,0.627566398,0.788151538,0.001473159
v_condition_subj.251264572,0.227005483,0.122946994,-0.016159601,0.144721288,0.22600028,0.310347264,0.46696822,0.001531142
v_condition_subj.251653297,0.525890415,0.214065042,0.106081703,0.383713222,0.527776787,0.669004945,0.940832153,0.002266925
v_condition_subj.252234006,0.232390548,0.191135002,-0.144159153,0.106142252,0.234598746,0.360352727,0.603665824,0.002399764
v_condition_subj.254632445,0.559419866,0.202137237,0.165565927,0.424492589,0.55841224,0.693442312,0.958103292,0.002652325
v_condition_subj.278773301,0.661853077,0.133283739,0.402417623,0.570104115,0.660462796,0.750415553,0.928987805,0.001677396
v_condition_subj.294041592,0.217297637,0.112700053,-0.004715708,0.142037944,0.216535412,0.291062284,0.440192245,0.001441963
v_condition_subj.299760590,0.463742352,0.118621486,0.235487131,0.384652052,0.461570645,0.541121378,0.700290871,0.001540285
v_condition_subj.312902548,0.310246434,0.166407111,-0.014933026,0.197385325,0.311370296,0.421683577,0.637724823,0.002088826
v_condition_subj.321769333,0.678283488,0.126892169,0.433903479,0.592364479,0.67548139,0.763191195,0.932304847,0.001618909
v_condition_subj.324908376,0.623991978,0.122720801,0.390536691,0.540456117,0.621009856,0.70420716,0.874237958,0.001524795
v_condition_subj.331590088,1.007647885,0.174067843,0.677744249,0.888045266,1.004398283,1.120549132,1.365152209,0.002672272
v_condition_subj.333010087,0.623325959,0.133125778,0.381339286,0.533200293,0.615193753,0.706355139,0.906516233,0.002330268
v_condition_subj.334324861,0.512099151,0.238639359,0.031705599,0.357556868,0.518167822,0.668520701,0.978119705,0.002794962
v_condition_subj.336172395,0.234682476,0.251835746,-0.264989574,0.066310401,0.236851289,0.406061567,0.724970874,0.00268
v_condition_subj.349171132,0.848806997,0.202579034,0.462301393,0.708808469,0.845602129,0.983032777,1.256253421,0.002823682
v_condition_subj.350745134,0.103553557,0.157690408,-0.207084502,-0.00080323,0.104037628,0.208721455,0.411135912,0.002213384
v_condition_subj.351777009,0.309074609,0.231867788,-0.144959293,0.155615521,0.309321419,0.461882018,0.752441162,0.00256094
v_condition_subj.355043712,0.4301264,0.113586961,0.208660423,0.353219232,0.430348354,0.506668409,0.653348719,0.001248902
v_condition_subj.367119634,0.178066076,0.168714675,-0.157180129,0.066120664,0.177628613,0.29183211,0.510087752,0.001993713
v_condition_subj.374844073,0.136048244,0.12664401,-0.111065837,0.051119805,0.133964587,0.223031766,0.383185266,0.001594316
v_condition_subj.374999420,0.764980167,0.124783584,0.524720578,0.681124989,0.762439902,0.848476004,1.018094129,0.001791617
v_condition_subj.394422911,0.436791053,0.116825107,0.210443142,0.357284218,0.434708878,0.513499055,0.673614832,0.001555693
v_condition_subj.396122776,0.503138625,0.119525905,0.272265154,0.421881279,0.500156747,0.584908801,0.74099856,0.001537932
