,mean,std,2.5q,25q,50q,75q,97.5q,mc err
z_Intercept_subj.251264572,0.5109633881828579,0.017352933057221402,0.4719810364524628,0.5014425850460706,0.5126428358412224,0.5217551650813115,0.5433332902540615,0.0004694984058565579
z_Intercept_subj.251653297,0.5136536168476257,0.015613422321553357,0.4800073615666317,0.5043786407043226,0.5145286192818915,0.5231661489504028,0.5446967581205571,0.0003483014829002365
z_Intercept_subj.252234006,0.5287165084293678,0.017796426094915524,0.49958031442259165,0.5168529878340106,0.5262089686573419,0.5381322469234887,0.5709563263213494,0.0007011523598714938
z_Intercept_subj.254632445,0.5198045343247756,0.016047852893233183,0.48728964901643645,0.5100629947965282,0.5195861548491878,0.5293144480561344,0.553093495365241,0.0003293034144811572
z_Intercept_subj.278773301,0.520086368966767,0.01629307275578474,0.48818742514255636,0.510513730992616,0.5196555536494583,0.5292241194355214,0.5556503894139665,0.0003414449073058692
z_Intercept_subj.294041592,0.5106544758942507,0.01653557083459828,0.47429856826238637,0.5009967411600967,0.5118415931923452,0.5212604288632698,0.5412271713726483,0.00048643950014437006
z_Intercept_subj.299760590,0.5244378471786293,0.017368451030162862,0.4931643145697465,0.513719693730072,0.5227905825371838,0.5336958602440367,0.5636924276455394,0.0005156815567236366
z_Intercept_subj.312902548,0.5193940782802007,0.0157970940575746,0.48789809343940044,0.5097534797363198,0.5189610290307975,0.5282998884204722,0.553237445652718,0.00030985671992672783
z_Intercept_subj.321769333,0.508024425371803,0.01713392179295155,0.46907611103878855,0.4981738324370943,0.5100092497767624,0.519614254253658,0.5374568197820306,0.0006082535721277858
z_Intercept_subj.324908376,0.5170953575291843,0.01610278728746302,0.48338301522597776,0.5075703941868758,0.5173744311770705,0.5266973699747977,0.5497644292167753,0.0003136335472732016
z_Intercept_subj.331590088,0.5273336049488397,0.017249977852818527,0.4978486983570509,0.5161064740199633,0.5253554799060549,0.5370533645886427,0.5659404101420519,0.0006099697308010725
z_Intercept_subj.333010087,0.5169130331272457,0.016733824249645597,0.48220325408544357,0.5070374323608494,0.5171070959047452,0.5265459062152748,0.5511415994850029,0.0003544542411749675
z_Intercept_subj.334324861,0.5159597692585124,0.018115586102141572,0.4786001002487593,0.505461080831201,0.5162825045074553,0.526210585292404,0.5531990888221766,0.00038943553869745745
