,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj.224557592,0.7863343346149091,0.11710810378576728,0.5591866489956728,0.711472885927003,0.7828550885483471,0.8567799615766508,1.0338445940864442,0.0014465050536611973
t_subj.245315813,0.6211706399194387,0.14165716550575067,0.3268458088864114,0.528279219400258,0.6276285311110754,0.7210766681606448,0.8804430001360174,0.001823520577049622
t_subj.251264572,0.6996820381487618,0.21030518425143332,0.2980307333731347,0.5485349966282137,0.6993943822283868,0.8451495671178983,1.1113349400929506,0.0024573883954463064
t_subj.251653297,1.3801964913303677,0.014592060014192268,1.3472109274115163,1.3715875551835048,1.3818718661007194,1.390730767552501,1.4041797672788785,0.00018928575352214025
t_subj.252234006,0.9235783484998814,0.02458462062766264,0.8674835541240714,0.9093530634584422,0.9263349007576435,0.940716836606052,0.9640200638008687,0.0002655494777566507
t_subj.254632445,0.9282518150367264,0.02274855863538026,0.8773431236522289,0.9141489016602147,0.9305884370354786,0.9449230635030323,0.9652720282669687,0.0003119391492701491
t_subj.278773301,0.5514866721031886,0.11039319232733397,0.3197159649899853,0.4785495841229428,0.5589233704686812,0.6301831212097151,0.7486886996099735,0.0013379787643956656
t_subj.294041592,0.48003654908766163,0.12853887544158238,0.22897736214685743,0.3912006766099678,0.48234839254088013,0.5680824707899041,0.7258044462380338,0.0015104866201796257
t_subj.299760590,0.5395136250576399,0.11286203691424378,0.302312991263481,0.4655446720552474,0.5448872198214025,0.6193326794504008,0.7432325391886951,0.0013816192345959594
t_subj.312902548,1.0117441925604092,0.043266383132848765,0.9140220779816638,0.9858296918243363,1.0169559734054445,1.0416758598417777,1.0824099099535243,0.0005153436483463245
t_subj.321769333,0.8376185452677511,0.11279587261665588,0.5867109776138105,0.7696870877350271,0.8479976329115173,0.9173568820977093,1.0289280882624294,0.001403042915047256
t_subj.324908376,0.863736997247809,0.16153625455123252,0.5203421345115319,0.7585341615814336,0.8736997698522971,0.9792381843516489,1.1496073044029353,0.0018260402359868574
t_subj.331590088,0.7972265511250368,0.07031463891952174,0.6429170290550436,0.7536098033537201,0.8014454042176022,0.8447554566494767,0.9211920266891045,0.0007118563474898626
t_subj.333010087,3.0721940895192725,0.5492946330155822,1.8219086580722519,2.7156409339522183,3.1918721128770704,3.4811334668052316,3.8697547504823815,0.00954566526014309
t_subj.334324861,1.182892201481632,0.5285491863281291,0.3948890747798502,0.8005846828418425,1.1069200645354809,1.4698711481549118,2.412735020280203,0.005858429668701011
t_subj.336172395,0.9964648572503514,0.004447338761111334,0.9863164987600281,0.9939048301535982,0.9970269161585498,0.9996403199381655,1.0035569788765708,5.874363986993474e-05
t_subj.349171132,1.3457264088111645,0.025429873127388695,1.2881523506133201,1.3312842494908517,1.3484232476437479,1.36393445936788,1.3858708200148435,0.0002778037742703247
